core	mg	al	si	p	s	cl	ar	k	ca	ti	v	cr	mn	fe	ni	cu	zn	ge	as	se	br	rb	sr	y	zr	nb	mo	sn	sb	ba	la	ce	nd	sm	eu	tm	yb	hg	pb	at	u	depth_in_core_cm	ga	ru	bi	ag	cd	te	y_bp
ST5	0	9.566666666666666	67.36666666666666	0.4	5.466666666666667	193.73333333333332	63.06666666666667	459.3	2651.733333333333	990.9	35.03333333333333	42.666666666666664	230.66666666666666	18663.966666666667	46.766666666666666	42.36666666666667	62.6	4.766666666666667	0	2	61.666666666666664	77.66666666666667	183	19.166666666666668	88.9	8.2	2.3666666666666667	NA	17.2	13.833333333333334	11.133333333333333	12.233333333333333	2	NA	33.53333333333333	42.733333333333334	NA	NA	5.766666666666667	NA	10.6	159.9	NA	NA	NA	NA	NA	NA	16529.9
ST5	0	12.233333333333333	61.13333333333333	0.9333333333333333	4.3	183.3	65.33333333333333	423.43333333333334	2268.3	910.9333333333333	25.666666666666668	43.13333333333333	215.76666666666668	17312.366666666665	45.1	27.066666666666666	54.833333333333336	1.6666666666666667	1.7666666666666666	8.133333333333333	52.6	61.766666666666666	188.43333333333334	24.3	85.36666666666666	4.2	0	NA	17.166666666666668	15.266666666666667	13.033333333333333	10.7	0	NA	23.866666666666667	44.233333333333334	NA	NA	0	NA	9.466666666666667	160	NA	NA	NA	NA	NA	NA	16534
ST5	0	7.833333333333333	63.233333333333334	0.9	5.1	186.9	62.4	434.8	2456.266666666667	957.4666666666667	28.966666666666665	42.93333333333333	239	18341.766666666666	47.4	29.533333333333335	62	18.566666666666666	0	2.933333333333333	68.16666666666667	60.63333333333333	176.46666666666667	21.166666666666668	85.5	9.2	0.4666666666666667	NA	14.9	15.066666666666666	8.433333333333334	11.633333333333333	3.3333333333333335	NA	19.666666666666668	48.266666666666666	NA	NA	8.066666666666666	NA	4.9	160.1	NA	NA	NA	NA	NA	NA	16537.5
ST5	0	10.366666666666667	67.03333333333333	0	5.033333333333333	184.73333333333332	64.73333333333333	435.93333333333334	2472.1666666666665	985.3666666666667	30.833333333333332	44.53333333333333	238.46666666666667	18442.4	49.63333333333333	45.93333333333333	67.1	13.966666666666667	0	7.8	64.8	67.4	174.3	22	85.43333333333334	9.4	6.533333333333333	NA	16.466666666666665	14.6	14.433333333333334	10.166666666666666	4.733333333333333	NA	23.866666666666667	41.93333333333333	NA	NA	4.5	NA	13.266666666666667	160.2	NA	NA	NA	NA	NA	NA	16541
ST5	0	13.166666666666666	69.36666666666666	0	3.6333333333333333	179.9	64.4	421.76666666666665	2477.3	1003.2666666666667	27.933333333333334	45.233333333333334	252.3	18580.766666666666	45.06666666666667	41.53333333333333	66.93333333333334	11.966666666666667	8.966666666666667	9.766666666666667	60.96666666666667	61.36666666666667	166.43333333333334	22.866666666666667	86.53333333333333	11.633333333333333	3.5	NA	17.866666666666667	16.066666666666666	14.033333333333333	10.2	1.6666666666666667	NA	15.6	43.96666666666667	NA	NA	0	NA	3.9	160.3	NA	NA	NA	NA	NA	NA	16544.5
ST5	0	10.266666666666667	60.8	0	4.233333333333333	190.83333333333334	63.5	420.8666666666667	2506.2	994.2	30.433333333333334	42.5	253.53333333333333	18554.466666666667	46.666666666666664	36.46666666666667	60.2	20.033333333333335	7.033333333333333	7.866666666666666	55.63333333333333	63.766666666666666	179.06666666666666	18.7	89.46666666666667	0	3.2666666666666666	NA	17.4	17.7	10.966666666666667	10.366666666666667	2.066666666666667	NA	18.3	39.233333333333334	NA	NA	0	NA	10.266666666666667	160.4	NA	NA	NA	NA	NA	NA	16548
ST5	0	12.5	63.06666666666667	0.23333333333333334	3.066666666666667	186.86666666666667	66.1	425.8666666666667	2434.133333333333	1032.8666666666666	28.666666666666668	46.53333333333333	252.56666666666666	18946.866666666665	46.6	42.4	63.8	12.1	0.9	1.8666666666666667	64.1	57.2	175	18.9	87.1	8.233333333333333	3.1666666666666665	NA	20.166666666666668	13.3	13.633333333333333	11.933333333333334	1.3333333333333333	NA	15.533333333333333	42.4	NA	NA	5.633333333333334	NA	3.933333333333333	160.5	NA	NA	NA	NA	NA	NA	16551.5
ST5	0	9.933333333333334	62.4	0	3.933333333333333	187.26666666666668	61.96666666666667	425.8	2384.233333333333	1015.5666666666667	37.333333333333336	39.63333333333333	246.2	18792.3	42.266666666666666	35.9	62.2	10.8	5.333333333333333	0.9	58.833333333333336	61	169.66666666666666	20.266666666666666	86.2	3.2333333333333334	3.066666666666667	NA	20	18.1	11.533333333333333	10.433333333333334	2.033333333333333	NA	20.1	42.93333333333333	NA	NA	1.2	NA	2.8666666666666667	160.6	NA	NA	NA	NA	NA	NA	16555
ST5	0	12.1	66.7	0	4.3	189	64	440	2495.133333333333	1032.1333333333334	30.033333333333335	50.3	246.56666666666666	18769.633333333335	42.56666666666667	42.333333333333336	56.666666666666664	10.2	6.333333333333333	13.6	64.73333333333333	59	178.1	17.566666666666666	80.56666666666666	3.8666666666666667	0	NA	18.733333333333334	13.7	10.5	11.6	2.7666666666666666	NA	18.433333333333334	49.166666666666664	NA	NA	4.033333333333333	NA	0	160.7	NA	NA	NA	NA	NA	NA	16558.5
ST5	0	10.466666666666667	59.6	0	2.7666666666666666	192.9	62.8	412.56666666666666	2474.7	1019.2666666666667	31.433333333333334	41.2	251.06666666666666	18664.733333333334	49.63333333333333	47.4	62.13333333333333	17.3	0	5.633333333333334	55.13333333333333	63.233333333333334	180.83333333333334	19.4	91.96666666666667	0	0	NA	18.9	15	12.466666666666667	11.866666666666667	4.033333333333333	NA	15.4	47.96666666666667	NA	NA	11.233333333333333	NA	0	160.8	NA	NA	NA	NA	NA	NA	16562
ST5	0	7.966666666666667	59.43333333333333	0	3.3666666666666667	180.73333333333332	60.36666666666667	424.23333333333335	2486.4	1023.7666666666667	33.5	41.7	249.16666666666666	18808.966666666667	44.96666666666667	48	70.46666666666667	10.966666666666667	2.9	5.966666666666667	62.63333333333333	63.766666666666666	181.26666666666668	24.966666666666665	96.5	8.233333333333333	5.1	NA	18.033333333333335	19.666666666666668	13.633333333333333	8.8	3.966666666666667	NA	20.3	52.233333333333334	NA	NA	5.366666666666666	NA	6.6	160.9	NA	NA	NA	NA	NA	NA	16565.5
ST5	0	11.733333333333333	70.3	0	3.933333333333333	184.43333333333334	63.8	449.1666666666667	2515.5666666666666	1039.4	30.666666666666668	46.6	244.86666666666667	18866.633333333335	49.13333333333333	50.4	67.33333333333333	20.233333333333334	0	3.1666666666666665	62.3	56.56666666666667	173.46666666666667	19.466666666666665	81.96666666666667	0	5.866666666666666	NA	16.5	14.533333333333333	12.1	13.1	3.1	NA	22.2	53.53333333333333	NA	NA	8.833333333333334	NA	5.1	161	NA	NA	NA	NA	NA	NA	16569
ST5	0	10.066666666666666	60.46666666666667	0	4.1	175.63333333333333	63.36666666666667	414.3333333333333	2320.4333333333334	950.6666666666666	30.933333333333334	39.86666666666667	235.56666666666666	17944.366666666665	45.7	33.8	62.36666666666667	13.033333333333333	0	0.16666666666666666	62.96666666666667	55.666666666666664	172.56666666666666	18.3	89.2	5.533333333333333	0	NA	15.3	16.7	11	11.166666666666666	5.333333333333333	NA	15.1	41.2	NA	NA	4.3	NA	7.566666666666666	161.1	NA	NA	NA	NA	NA	NA	16572.8
ST5	0	10.333333333333334	62.06666666666667	1.5333333333333334	6.933333333333334	187.23333333333332	62.666666666666664	448.06666666666666	2482.766666666667	1025.7	33.56666666666667	47.13333333333333	246	18889.266666666666	47.233333333333334	41.733333333333334	63.1	8.466666666666667	0	3.066666666666667	67.26666666666667	68.03333333333333	168.93333333333334	24	88.93333333333334	8.533333333333333	3.566666666666667	NA	17.666666666666668	13.766666666666667	12.7	14.633333333333333	0	NA	24.5	45.03333333333333	NA	NA	5.5	NA	4.7	161.2	NA	NA	NA	NA	NA	NA	16576.6
ST5	0	11.133333333333333	62.3	0	5.433333333333334	184.43333333333334	64.8	428.43333333333334	2463.633333333333	991.2333333333333	34.2	45.6	244.73333333333332	18663.9	47.766666666666666	39.53333333333333	64.63333333333334	14.566666666666666	0	1.4666666666666666	56.43333333333333	62.5	185.13333333333333	18.433333333333334	84	6.533333333333333	0.36666666666666664	NA	16.233333333333334	16.2	11.5	11.466666666666667	4.133333333333334	NA	20.066666666666666	53.1	NA	NA	3.5	NA	7.9	161.3	NA	NA	NA	NA	NA	NA	16580.4
ST5	0	12.5	53.9	0	3.466666666666667	206.96666666666667	61.56666666666667	419.3666666666667	2614.4333333333334	958.2666666666667	29.5	40.93333333333333	231.5	18146.466666666667	44.5	27.6	62.3	0	0	0	56.93333333333333	70.26666666666667	189.9	17.4	86.46666666666667	4.4	3	NA	19.533333333333335	9.8	11.8	14	3.1666666666666665	NA	24.133333333333333	48.1	NA	NA	13.233333333333333	NA	6.366666666666666	161.4	NA	NA	NA	NA	NA	NA	16584.2
ST5	0	8.833333333333334	64.13333333333334	0	4.033333333333333	190.63333333333333	62.833333333333336	433.6	2407.6666666666665	967.5333333333333	29.2	43.03333333333333	245.2	18686.433333333334	46.86666666666667	34.2	63.36666666666667	7.033333333333333	6.7	7.9	64.23333333333333	58.46666666666667	166.53333333333333	21.333333333333332	80.7	6.533333333333333	6.966666666666667	NA	17.533333333333335	12.066666666666666	14.4	13.566666666666666	3.4	NA	16.033333333333335	52.56666666666667	NA	NA	0.3	NA	7.466666666666667	161.5	NA	NA	NA	NA	NA	NA	16588
ST5	0	10.066666666666666	61.233333333333334	0	2.9	191.33333333333334	56.86666666666667	439.06666666666666	2368	977.0666666666667	31.233333333333334	44.766666666666666	242.33333333333334	18752.3	43.9	45.86666666666667	61.43333333333333	11.166666666666666	0	0	60.2	63.266666666666666	171.83333333333334	29.2	91.06666666666666	0	4.533333333333333	NA	18.1	16.033333333333335	10.1	13.066666666666666	0.9666666666666667	NA	23.133333333333333	43.93333333333333	NA	NA	11.266666666666667	NA	14.033333333333333	161.6	NA	NA	NA	NA	NA	NA	16591.8
ST5	0	10.266666666666667	58.9	1.3666666666666667	4.333333333333333	192.63333333333333	64.2	429.23333333333335	2351.7	973.3	24.833333333333332	42.233333333333334	231.46666666666667	18760.8	46.733333333333334	44.333333333333336	60.8	14.233333333333333	0	0	62.1	66.06666666666666	174.56666666666666	14.133333333333333	95.26666666666667	3	0	NA	13.966666666666667	14.133333333333333	12.666666666666666	11.733333333333333	2	NA	30.233333333333334	48.166666666666664	NA	NA	3.6666666666666665	NA	1.8333333333333333	161.7	NA	NA	NA	NA	NA	NA	16595.6
ST5	0	9	57.86666666666667	0	5.733333333333333	203.5	63.733333333333334	436.46666666666664	2311.366666666667	943.6666666666666	35.53333333333333	48.766666666666666	230.13333333333333	18553.966666666667	52.666666666666664	32.9	62.56666666666667	13.6	0	2.3666666666666667	63.03333333333333	72.36666666666666	170.83333333333334	25.433333333333334	83.63333333333334	5.266666666666667	0	NA	17.833333333333332	17.3	11.3	8.7	5.2	NA	31.733333333333334	56.1	NA	NA	25.233333333333334	NA	11.833333333333334	161.8	NA	NA	NA	NA	NA	NA	16599.4
ST5	0	8.466666666666667	59.2	0.7666666666666667	4.066666666666666	194.4	63.833333333333336	437.56666666666666	2343.1666666666665	927.7	24.166666666666668	45.03333333333333	225.53333333333333	18322.566666666666	40.833333333333336	40	65.1	20.466666666666665	3.6333333333333333	10.1	64.63333333333334	62.7	171.56666666666666	21.8	91.3	0	0	NA	16.833333333333332	17.466666666666665	13.5	12.3	3.4	NA	26.133333333333333	44.56666666666667	NA	NA	3.066666666666667	NA	5.633333333333334	161.9	NA	NA	NA	NA	NA	NA	16603.2
ST5	0	10.766666666666667	53.7	0.8666666666666667	4.566666666666666	197	64.66666666666667	418.2	2256.1666666666665	967.8	26.2	44.5	235	18583.5	44.03333333333333	41.333333333333336	62.86666666666667	9.233333333333333	1.1333333333333333	2.933333333333333	51.3	63.06666666666667	171.63333333333333	23.9	82.33333333333333	0	2.8	NA	15.766666666666667	14.666666666666666	11.866666666666667	11.2	3.5	NA	21.233333333333334	54.93333333333333	NA	NA	0	NA	0.8	162	NA	NA	NA	NA	NA	NA	16607
ST5	0	8.9	53.8	0	4.266666666666667	209.83333333333334	61.46666666666667	398.06666666666666	2204.6666666666665	933.4333333333333	35.3	44.06666666666667	223.1	18277.666666666668	48.53333333333333	39.03333333333333	63.766666666666666	7.633333333333334	4.366666666666666	7.9	56.93333333333333	65.3	171.36666666666667	17.533333333333335	91.26666666666667	5.4	4.133333333333334	NA	14.7	13.666666666666666	9.9	13.766666666666667	3.3	NA	31.9	54.6	NA	NA	4.933333333333334	NA	5.766666666666667	162.1	NA	NA	NA	NA	NA	NA	16611.1
ST5	0	10.5	56.4	0.5	2.8333333333333335	191.46666666666667	66.73333333333333	417	2231.6	927.4	30.966666666666665	45.56666666666667	230.26666666666668	17933.466666666667	41.93333333333333	34.266666666666666	65.43333333333334	4.533333333333333	2.533333333333333	0.9666666666666667	58.4	64.06666666666666	171.33333333333334	14.866666666666667	77.2	0	1.0666666666666667	NA	17.233333333333334	18.333333333333332	12.5	10.666666666666666	3.8	NA	23.566666666666666	47.03333333333333	NA	NA	1	NA	5.233333333333333	162.2	NA	NA	NA	NA	NA	NA	16615.2
ST5	0	8.733333333333333	54.666666666666664	0.13333333333333333	5.3	188.13333333333333	66.2	413.1666666666667	2258.6666666666665	954.1	27.333333333333332	42.1	221.2	18032.933333333334	42.86666666666667	46.06666666666667	62.1	14.766666666666667	5.3	6.9	64.1	55.2	167.23333333333332	22.633333333333333	92.06666666666666	0	2.6333333333333333	NA	18	15.333333333333334	13.566666666666666	12.066666666666666	1.7	NA	25.1	44.766666666666666	NA	NA	4	NA	0.2	162.3	NA	NA	NA	NA	NA	NA	16619.3
ST5	0	11.066666666666666	63.13333333333333	0.8	7.3	178.86666666666667	64.7	435.1666666666667	2393.766666666667	967.2333333333333	30.133333333333333	44.56666666666667	226.66666666666666	18333.466666666667	46.4	53.56666666666667	70.53333333333333	17.866666666666667	0	0.6666666666666666	62.56666666666667	65.56666666666666	174.03333333333333	26.4	86.1	8.566666666666666	1.8666666666666667	NA	17.766666666666666	11.666666666666666	14.366666666666667	13.333333333333334	1.6333333333333333	NA	31.6	46.03333333333333	NA	NA	15.5	NA	0	162.4	NA	NA	NA	NA	NA	NA	16623.4
ST5	0	12.066666666666666	56.93333333333333	0	5.533333333333333	190	66.63333333333334	419.2	2356.9666666666667	960.0333333333333	25.033333333333335	40.666666666666664	226.4	18272.966666666667	45.06666666666667	35.766666666666666	63.53333333333333	14.433333333333334	10.5	0.5	61.733333333333334	61.733333333333334	174.56666666666666	14.4	83.06666666666666	7.566666666666666	0	NA	16.6	13.733333333333333	10.566666666666666	9	2.933333333333333	NA	17.066666666666666	43.233333333333334	NA	NA	0	NA	5.8	162.5	NA	NA	NA	NA	NA	NA	16627.5
ST5	0	12.266666666666667	61.7	0	4.866666666666666	191.2	63.46666666666667	429.1666666666667	2350.6666666666665	959.0666666666667	37.5	43.233333333333334	238.53333333333333	18546.833333333332	46.53333333333333	39.233333333333334	62.8	9.5	0	4.1	57.86666666666667	68.76666666666667	176.83333333333334	19.7	84.1	3.4	0.43333333333333335	NA	16.2	15.9	10.8	10.033333333333333	4.9	NA	17.733333333333334	51.63333333333333	NA	NA	9.3	NA	10.633333333333333	162.6	NA	NA	NA	NA	NA	NA	16631.6
ST5	0	9.566666666666666	66.33333333333333	0	4.4	188.63333333333333	62.13333333333333	455.06666666666666	2370.4666666666667	985.3333333333334	33.266666666666666	45.13333333333333	244.26666666666668	18906.6	52.63333333333333	36.766666666666666	66.53333333333333	14.733333333333333	0	0	61.06666666666667	63.06666666666667	165.56666666666666	21.5	91.26666666666667	1.5666666666666667	5.166666666666667	NA	17.7	14.266666666666667	12.366666666666667	12.5	3.6333333333333333	NA	24.233333333333334	49.233333333333334	NA	NA	12.033333333333333	NA	7.666666666666667	162.7	NA	NA	NA	NA	NA	NA	16635.7
ST5	0	10	66.46666666666667	0	3.7	185.8	61.9	440.1	2418.8	976.5333333333333	34.06666666666667	44.03333333333333	232.43333333333334	18493	47.833333333333336	41.46666666666667	59.86666666666667	19.7	5.2	0	59.333333333333336	57.36666666666667	175.1	17.5	84.5	0	3.6666666666666665	NA	16.366666666666667	17.766666666666666	13.5	8.3	6.033333333333333	NA	19.766666666666666	46.2	NA	NA	2.6333333333333333	NA	6.1	162.8	NA	NA	NA	NA	NA	NA	16639.8
ST5	0	11.533333333333333	58.766666666666666	0	3.6333333333333333	191	61.5	439.23333333333335	2432.0333333333333	973.8333333333334	36.733333333333334	43.63333333333333	237.7	18602.233333333334	49.96666666666667	45	63.333333333333336	14.5	3.9	2.2	59.2	59.1	175.86666666666667	20.633333333333333	87.83333333333333	9.6	0.8666666666666667	NA	16.733333333333334	18.1	8.766666666666667	7.766666666666667	5.2	NA	20	50.93333333333333	NA	NA	3.933333333333333	NA	2.8	162.9	NA	NA	NA	NA	NA	NA	16643.9
ST5	0	9.433333333333334	61.5	0.9333333333333333	4.433333333333334	181.5	66.03333333333333	434.96666666666664	2369.2	958.7333333333333	30.8	42.93333333333333	238.7	18563.633333333335	45.766666666666666	43.2	63.46666666666667	13.166666666666666	0	7.866666666666666	61.233333333333334	62.766666666666666	164.43333333333334	17.966666666666665	87.76666666666667	0.8333333333333334	5.166666666666667	NA	14.766666666666667	15.466666666666667	10.233333333333333	10.333333333333334	4.133333333333334	NA	18.333333333333332	45.333333333333336	NA	NA	7.333333333333333	NA	4.033333333333333	163	NA	NA	NA	NA	NA	NA	16648
ST5	0	9.333333333333334	64.16666666666667	0	4.9	178.46666666666667	61.93333333333333	431.6	2336.866666666667	940.0333333333333	29.733333333333334	39.86666666666667	225.1	18458.533333333333	45.833333333333336	41.4	60.666666666666664	10.8	0.3333333333333333	13.2	60.3	67	178.66666666666666	21.4	77.43333333333334	7.033333333333333	2.9	NA	15.666666666666666	14.2	12.2	10.8	3.7	NA	25.166666666666668	50.1	NA	NA	10.3	NA	4.166666666666667	163.1	NA	NA	NA	NA	NA	NA	16652
ST5	0	12.6	63.7	1.3	4.3	187.16666666666666	65.3	441.7	2389.5333333333333	955.8333333333334	31.566666666666666	48.1	233.86666666666667	18398.233333333334	47.233333333333334	43.43333333333333	66.03333333333333	17.366666666666667	0	7.033333333333333	67.9	62.9	171.16666666666666	23.133333333333333	96.43333333333334	4.766666666666667	0	NA	13.1	13.766666666666667	9.933333333333334	9.5	3.7333333333333334	NA	18.766666666666666	45.03333333333333	NA	NA	8.5	NA	14.433333333333334	163.2	NA	NA	NA	NA	NA	NA	16656
ST5	0	10	58.166666666666664	2.5	5.033333333333333	191.1	65.63333333333334	429.56666666666666	2300.9666666666667	934.7333333333333	33.1	40.86666666666667	235.66666666666666	18133.933333333334	49.266666666666666	29.166666666666668	64.23333333333333	14.7	4.866666666666666	3.066666666666667	57.3	60.53333333333333	169.73333333333332	22.2	85.5	6.4	3.7	NA	18.433333333333334	18.5	13.433333333333334	9.233333333333333	4.966666666666667	NA	17.8	48.166666666666664	NA	NA	0	NA	7.166666666666667	163.3	NA	NA	NA	NA	NA	NA	16660
ST5	0	10.5	57.166666666666664	0	5.5	191.03333333333333	64.43333333333334	426.1	2253.5666666666666	913.4333333333333	28.033333333333335	41.5	236	17860.433333333334	49.233333333333334	46.766666666666666	62.93333333333333	10.833333333333334	0	4.333333333333333	60.5	65.73333333333333	160.13333333333333	26.433333333333334	89.03333333333333	2.1	7.933333333333334	NA	16.566666666666666	12.766666666666667	11.9	11.233333333333333	2.6333333333333333	NA	17.466666666666665	45.766666666666666	NA	NA	5.5	NA	11	163.4	NA	NA	NA	NA	NA	NA	16664
ST5	0	9.066666666666666	65.23333333333333	0.9	4.733333333333333	173.73333333333332	65.13333333333334	451.1	2362.1	944.5333333333333	33.233333333333334	45.2	243.03333333333333	18335.566666666666	46.3	33.53333333333333	64.9	12.2	0	5.1	60.63333333333333	62.766666666666666	167.96666666666667	19.533333333333335	90.4	7.433333333333334	5.633333333333334	NA	17.666666666666668	16.966666666666665	10.966666666666667	13.1	2.4	NA	11.133333333333333	50.53333333333333	NA	NA	11.166666666666666	NA	16.1	163.5	NA	NA	NA	NA	NA	NA	16668
