core	depth_in_core_cm	y_bp	benthic_foraminifera_concentration_n_per_gram_gt_150um	g_bulloides_pct	g_glutinata_pct	g_glutinata_with_bulla_pct	g_glutinata_without_bulla_pct	g_inflata_pct	g_scitula_pct	g_truncatulinoides_dex	g_uvula_pct	mg_ca_subsst_degc_jonkers_2013_calibration	mg_ca_subsst_degc_kozdon_2009_calibration	n_incompta_pct	n_pachyderma_d13c_vpdb_corr	n_pachyderma_d18o_vpdb_corr	n_pachyderma_pct	o_universa	p_to_b_ratio	planktonic_foraminifera_concentration_n_per_gram_gt_150um	polar_planktonic_spp_pct	sub_polar_planktonic_species_pct	t_quinqueloba_pct	total_planktonic_foraminifera_count	transitional_planktonic_species_pct
ST13	269.4	163332	246.153846153846	4.45736434108527		0.193798449612403	0	0.193798449612403	0		0	6.50565081050977	5.596480469	2.13178294573643	-0.157	4.08	91.4728682170543		342.5	84307.6923076923	91.4728682170543	3.68217054263566	1.55038759689922		4.84496124031008
ST13	289.4	180321.8	118.518518518519	4.91400491400491		0	0.737100737100737	0	0		0	6.35042623588377	5.481489438	0.491400491400491	-0.432	4.127	92.8746928746929		135.5	16059.2592592593	92.8746928746929	1.47420147420147	0.982800982800983		5.65110565110565
ST13	304.4	193006.2	85.3333333333333	8.48896434634974		0.169779286926995	0.33955857385399	0.169779286926995	0.509337860780985		0			2.71646859083192			83.8709677419355		159.5	13610.6666666667	83.8709677419355	6.45161290322581	3.73514431239389		9.67741935483871
ST13	334.4	205292.2										2.05795420101146	2.862207154		-0.558	4.06						0			0
ST13	344.6	207319.8	0	7.52351097178683		0	0	0	0		0	7.30695306946429	6.216326862	1.56739811912226	-0.085	4.459	89.3416927899686			59200	89.3416927899686	3.13479623824451	1.56739811912226		7.52351097178683
ST13	364.6	214207.6	853.333333333333	10.1476014760148		0.18450184501845	0.18450184501845	0	0		0			2.2140221402214			86.5313653136531		294.5	251306.666666667	86.5313653136531	2.9520295202952	0.738007380073801		10.5166051660517
ST13	384.6	221412.8	53.3333333333333	3.64963503649635		0	0.145985401459854	0.583941605839416	2.04379562043796		0	7.85636975845308	6.667909392	3.35766423357664	0.434	3.247	88.9051094890511		516	27520	88.9051094890511	4.67153284671533	1.31386861313869		6.42335766423358
ST13	404.6	228333.2	30.7692307692308	9.62099125364431		0	0.291545189504373	0.583090379008746	4.66472303206997		0	5.70995413030486	5.023653585	13.4110787172012	0.405	4.021	62.6822157434402		277	8523.07692307692	62.6822157434402	22.1574344023324	8.7463556851312		15.1603498542274
ST13	424.5	235473	800	9.26573426573426		0.699300699300699	0.874125874125874	0.524475524475524	1.57342657342657		0	6.15443082280743	5.338571246	6.99300699300699	0.343	3.455	73.4265734265734		44	35200	73.4265734265734	13.6363636363636	6.64335664335664		12.9370629370629
ST13	434.5	238840	220.689655172414	7.52351097178683		0	0	0	0		0	4.34993852376099	4.134721892	1.56739811912226	-0.135	4.019	89.3416927899686		263.333333333333	58114.9425287356	89.3416927899686	3.13479623824451	1.56739811912226		7.52351097178683
ST13	454.5	249769	548.571428571429	2.27920227920228		0	0	0	0.284900284900285		0			1.70940170940171			94.5868945868946		174.666666666667	95817.1428571429	94.5868945868946	2.84900284900285	1.13960113960114		2.56410256410256
ST13	474.5	262376.5	1129.41176470588	0.373831775700935		0	0	0	0		0	12.3639246602074	11.35103458	0.186915887850467	-0.215	4.043	98.5046728971963		154.5	174494.117647059	98.5046728971963	1.1214953271028	0.934579439252336		0.373831775700935
ST13	514.5	280418	213.333333333333	2.45478036175711		0	0	0	0		0	10.4819624525761	9.162954377	4.00516795865633	0.219	3.408	90.9560723514212		270.5	57706.6666666667	90.9560723514212	6.5891472868217	2.58397932816537		2.45478036175711
ST13	543.2	287792.4	441.379310344828	5.59284116331096		0.447427293064877	0.671140939597315	0	0.894854586129754		0	7.73822901398173	6.568912554	1.34228187919463	0.304	3.619	89.4854586129754		156.5	69075.8620689655	89.4854586129754	2.9082774049217	1.56599552572707		7.60626398210291
ST13	563.2	292744.4	2413.11475409836	12.9392971246006		0	0.159744408945687	0.479233226837061	1.91693290734824		0			6.0702875399361			73.961661341853		22.2608695652174	53718.0327868852	73.961661341853	10.5431309904153	4.47284345047923		15.4952076677316
ST13	583.2	297408.4	564.705882352941	25.2717391304348		0.271739130434783	0.543478260869565	1.35869565217391	4.07608695652174		0	2.997238337333	3.352179538	38.8586956521739	-0.276	4.076	21.7391304347826		109.666666666667	61929.4117647059	21.7391304347826	46.7391304347826	7.8804347826087		31.5217391304348
ST13	603.2	302630.8	208.130081300813	2.09302325581395		0.232558139534884	0	0	0		0	4.97155082530864	4.527546654	1.3953488372093	-0.006	4.257	95.5813953488372		489	101775.609756098	95.5813953488372	2.09302325581395	0.697674418604651		2.32558139534884
