state	sample	core	age_kyr	d18O	sst	PC1	PC2	PC3	core_ord	harmonization_mode	label
1	LV3003061505	ST13	32.81	4.5838	8.67840531139984	-0.408965345107412	-0.0556503311851888	-1.11159747364559	2	corewise_z	G-A
1	LV3003061488	ST13	35.041	4.53631	9.03212528618341	0.603181210462905	0.130109101420586	-0.722184141419069	2	corewise_z	G-A
1	LV3003061476	ST13	37.16	4.452	9.19719729556924	0.0656553335033934	0.662442816076863	-0.36997426577281	2	corewise_z	G-A
1	LV3003061571	ST13	40.457	4.53172	8.70107494147892	-0.628770946440939	-0.317521072648522	-1.11492512944768	2	corewise_z	G-A
1	LV3003061558	ST13	42.626	4.47496	8.37469053564879	0.0312494284713842	0.415454549641361	-0.710227648530184	2	corewise_z	G-A
1	LV3003061544	ST13	45.122	4.33366	8.48981108255027	-0.169758413600515	0.423151410599866	-0.637034747221712	2	corewise_z	G-A
1	LV3003061530	ST13	47.046	4.38322	8.66837868071839	-0.942289991430218	0.0931252693485591	-0.596486310194478	2	corewise_z	G-A
1	LV3003061516	ST13	48.537	4.45537	8.80675928823849	-0.695494589222304	0.0833801820831259	-0.880013057120141	2	corewise_z	G-A
1	LV3003061504	ST13	50.268	4.33732	8.96741444022863	-0.785662724652162	0.0349660977584396	-0.910244573735843	2	corewise_z	G-A
1	LV3003061475	ST13	53.844	4.38936	6.25962485846197	-0.829648213266421	0.123884868164198	-0.674122529995583	2	corewise_z	G-A
1	LV3003061487	ST13	152.7596	4.624808	10.6296971704429	1.2503097788847	0.145749929132154	-0.360398312063917	2	corewise_z	G-A
1	LV3003061472	ST13	158.5276	4.674172	11.4782955307746	-0.0527652360040698	0.260757370926056	-0.591677876011595	2	corewise_z	G-A
1	LV3003047039	ST13	193.0062	3.919504	9.32739216096218	-0.52763055785996	0.0190902470782564	-0.907253744485745	2	corewise_z	G-A
1	LV3003046975	ST13	216.0168	3.52916	8.67763653427235	-0.447401285878519	0.0603627761228457	-0.864797722808457	2	corewise_z	G-A
1	LV3003046945	ST13	219.6394	3.965576	7.4063509745483	-0.879753603840386	-0.0724057969755066	-0.754268086152992	2	corewise_z	G-A
1	LV3003046987	ST13	228.3332	4.133356	7.46706093086875	-0.981811444063658	0.0927362175371344	-0.561246481875787	2	corewise_z	G-A
1	LV3003046974	ST13	230.2928	4.276576	8.72432112598637	-1.14773175040373	0.125728284583661	-0.321321252872002	2	corewise_z	G-A
1	LV3003047000	ST13	268.1115	4.351185	6.39672948860032	-0.877168204542496	0.228299592335595	-0.442614357624717	2	corewise_z	G-A
1	LV3003046984	ST13	271.401	4.47594	6.00711359118037	-0.174640750669849	0.419999409619009	-0.38281497185645	2	corewise_z	G-A
1	LV3003046956	ST13	276.6475	4.39065	6.52530134283951	-0.657878489771253	-0.146551287352279	-1.06748084877951	2	corewise_z	G-A
1	LV3003046941	ST13	277.8975	4.323325	5.99686966172032	-0.964524793414556	-0.116806697946181	-0.829156681351325	2	corewise_z	G-A
1	LV3003046983	ST13	282.5942	3.914638	5.35185966174353	-0.827525707211032	0.0917999268645772	-0.659482688042746	2	corewise_z	G-A
1	LV3003046970	ST13	283.9136	3.860864	5.3647699977652	-0.189451876922055	0.549041398401605	-0.296558786100885	2	corewise_z	G-A
1	LV3003046955	ST13	285.2056	3.835888	5.37741222464105	0.13313197114698	0.550195766245142	-0.504053328618937	2	corewise_z	G-A
1	LV7008886703	GeoB25202_R1	27.6855	4.75	7.86592749392857	0.832619122054442	-0.00228796426943856	-1.19079356989202	3	corewise_z	G-A
1	LV7008886776	GeoB25202_R1	36.607	4.45607	9.28041102375	1.40538069983539	0.528092664919671	-0.668095175959484	3	corewise_z	G-A
