state	sample	module	core	age_kyr	state_label	index	value	state_label_source
1	LV3003047167	brown	ST8	34.67812	state_03	OAP	-106.816532258065	G-A
1	LV3003047168	grey	ST8	30.497	state_03	OAP	474.330906714322	G-A
1	LV3003047168	turquoise	ST8	30.497	state_03	OAP	459.819573624031	G-A
1	LV3003047168	yellow	ST8	30.497	state_03	OAP	618.320756290975	G-A
1	LV3003047168	blue	ST8	30.497	state_03	OAP	631.289704591986	G-A
1	LV3003047168	brown	ST8	30.497	state_03	OAP	250.520351087849	G-A
1	LV3003047168	green	ST8	30.497	state_03	OAP	761.973823246878	G-A
1	LV3003047169	grey	ST8	26.6703333333333	state_03	OAP	537.81986850805	G-A
1	LV3003047169	turquoise	ST8	26.6703333333333	state_03	OAP	454.170039473718	G-A
1	LV3003047169	yellow	ST8	26.6703333333333	state_03	OAP	549.2107596613	G-A
1	LV3003047169	brown	ST8	26.6703333333333	state_03	OAP	359.18958611482	G-A
1	LV3003047169	blue	ST8	26.6703333333333	state_03	OAP	592.293767248063	G-A
1	LV3003047169	green	ST8	26.6703333333333	state_03	OAP	820	G-A
1	LV3003061475	turquoise	ST13	53.844	state_03	OAP	424.34548550417	G-A
1	LV3003061475	yellow	ST13	53.844	state_03	OAP	562.926249610955	G-A
1	LV3003061475	grey	ST13	53.844	state_03	OAP	408.262888150443	G-A
1	LV3003061475	green	ST13	53.844	state_03	OAP	721.007273034087	G-A
1	LV3003061475	blue	ST13	53.844	state_03	OAP	-217	G-A
1	LV3003061476	grey	ST13	37.16	state_03	OAP	487.648884724098	G-A
1	LV3003061476	green	ST13	37.16	state_03	OAP	693.323457829481	G-A
1	LV3003061476	turquoise	ST13	37.16	state_03	OAP	388.228702062403	G-A
1	LV3003061476	yellow	ST13	37.16	state_03	OAP	625.350179084927	G-A
1	LV3003061476	blue	ST13	37.16	state_03	OAP	786.389534883721	G-A
1	LV3003061476	brown	ST13	37.16	state_03	OAP	-120.821088435374	G-A
1	LV3003061488	grey	ST13	35.041	state_03	OAP	532.661497032584	G-A
1	LV3003061488	green	ST13	35.041	state_03	OAP	678.26421153031	G-A
1	LV3003061488	turquoise	ST13	35.041	state_03	OAP	383.507532571337	G-A
1	LV3003061488	yellow	ST13	35.041	state_03	OAP	589.333477694481	G-A
1	LV3003061488	blue	ST13	35.041	state_03	OAP	662.050117766715	G-A
1	LV3003061488	brown	ST13	35.041	state_03	OAP	122.702258866347	G-A
1	LV3003061504	turquoise	ST13	50.268	state_03	OAP	403.272515077853	G-A
1	LV3003061504	grey	ST13	50.268	state_03	OAP	340.277820297221	G-A
1	LV3003061504	yellow	ST13	50.268	state_03	OAP	575.277326774447	G-A
1	LV3003061504	green	ST13	50.268	state_03	OAP	677.560642857143	G-A
1	LV3003061505	grey	ST13	32.81	state_03	OAP	479.753482701475	G-A
1	LV3003061505	turquoise	ST13	32.81	state_03	OAP	377.597011217232	G-A
1	LV3003061505	yellow	ST13	32.81	state_03	OAP	566.702611929264	G-A
1	LV3003061505	blue	ST13	32.81	state_03	OAP	630.270789473684	G-A
1	LV3003061505	green	ST13	32.81	state_03	OAP	498.738283627511	G-A
1	LV3003061505	brown	ST13	32.81	state_03	OAP	296.616028708134	G-A
1	LV3003061516	turquoise	ST13	48.537	state_03	OAP	368.749655969273	G-A
1	LV3003061516	grey	ST13	48.537	state_03	OAP	319.882118675241	G-A
1	LV3003061516	yellow	ST13	48.537	state_03	OAP	597.134656706542	G-A
1	LV3003061516	blue	ST13	48.537	state_03	OAP	820	G-A
1	LV3003061516	green	ST13	48.537	state_03	OAP	669.289333333333	G-A
1	LV3003061530	turquoise	ST13	47.046	state_03	OAP	220.04259485538	G-A
1	LV3003061530	grey	ST13	47.046	state_03	OAP	457.868990764217	G-A
1	LV3003061530	yellow	ST13	47.046	state_03	OAP	580.251951213802	G-A
1	LV3003061530	green	ST13	47.046	state_03	OAP	712.206014882183	G-A
1	LV3003061530	blue	ST13	47.046	state_03	OAP	84.4754098360656	G-A
1	LV3003061531	grey	ST13	28.445	state_03	OAP	510.701119872753	G-A
1	LV3003061531	green	ST13	28.445	state_03	OAP	735.351545494123	G-A
1	LV3003061531	turquoise	ST13	28.445	state_03	OAP	340.457159804003	G-A
1	LV3003061531	yellow	ST13	28.445	state_03	OAP	608.627185487051	G-A
1	LV3003061531	blue	ST13	28.445	state_03	OAP	587.178081239666	G-A
1	LV3003061531	brown	ST13	28.445	state_03	OAP	97.6422534209506	G-A
1	LV3003061544	grey	ST13	45.122	state_03	OAP	529.973787060634	G-A
1	LV3003061544	turquoise	ST13	45.122	state_03	OAP	491.011402832938	G-A
1	LV3003061544	yellow	ST13	45.122	state_03	OAP	595.306619424993	G-A
