core	module	index	n	age_min_kyr	age_max_kyr	mean	median	sd	iqr	spearman_rho_age	spearman_p_age	scope	group_level	state	state_label	spearman_q_age
""	green	SRPI	67	12.078	147.206	-3.6866422501473	-1.73652096842572	3.5387801387796	7.90100898912784	-0.00867989752823995	0.944422682514032	sample_module	state	1	G-A	0.944422682514032
""	blue	SRPI	66	12.078	147.206	-4.19423901162743	-1.8549173474627	3.99595440575148	8.2286211939923	-0.258681669935621	0.0359734372968	sample_module	state	1	G-A	0.106947117616124
""	brown	SRPI	60	12.078	147.206	-1.47007717742227	-0.413204457867441	2.88082766947463	1.06466243743024	-0.0540597194626426	0.681632628466554	sample_module	state	1	G-A	0.864132937173947
""	yellow	SRPI	47	39.15347	148.086	-1.36197624412727	-1.06277139142793	1.74274222005362	0.625031617302863	-0.0270051467717138	0.857007018415053	sample_module	state	2	IG-D	0.887614411929876
""	blue	SRPI	14	53.61018	148.086	-5.4817870534459	-9.21034037197618	4.47651371058447	8.46240883439362	0.0900552572026838	0.75948082674308	sample_module	state	2	IG-D	0.864132937173947
""	brown	SRPI	18	47.6248	148.086	-3.65101100908361	-4.60517018598809	3.67454608700692	4.46020227235554	-0.0492998731896487	0.84597001886234	sample_module	state	2	IG-D	0.887614411929876
""	green	SRPI	43	30.678	109.6305	-1.4506227690212	-1.43527181100676	0.291548563359051	0.385675944939795	-0.319939591640255	0.0364843903781535	sample_module	state	4	IG-B	0.106947117616124
""	turquoise	SRPI	43	30.678	109.6305	-0.762575256623269	-0.745774640976826	0.096153010942158	0.112559317441639	0.479305157825557	0.00114633754851864	sample_module	state	4	IG-B	0.0110812629690135
""	grey	SRPI	43	30.678	109.6305	-0.459170751260097	-0.39594415165627	0.234021271719957	0.303382440438907	0.500075551522694	0.000638741941647173	sample_module	state	4	IG-B	0.00926175815388401
""	yellow	SRPI	43	30.678	109.6305	-1.09138770356438	-1.12252772351861	0.194638063663804	0.222197181521735	0.305966781334909	0.0460018719821326	sample_module	state	4	IG-B	0.114287829390807
""	blue	SRPI	33	30.678	109.6305	-3.65418632262348	-1.74976240072493	3.4801124135817	7.74079371505484	-0.197932155481858	0.269523752318136	sample_module	state	4	IG-B	0.434232712068107
""	brown	SRPI	24	30.678	109.6305	-3.00419787618675	-0.796359602056641	3.87040858934284	5.41848619422446	-0.199829142667212	0.349176186671928	sample_module	state	4	IG-B	0.532953127025575
ST8	""	OAP	115	1.5215	107.683	389.417017088986	422.92485937827	126.558427917793	147.292081427837	-0.586561982166812	5.65208727884462e-12	sample	core		""	2.26083491153785e-11
ST13	""	OAP	48	5.659	148.086	383.154063628772	413.733544469742	85.5965209480155	109.890807441645	-0.338471558836301	0.018617237274989	sample	core		""	0.037234474549978
GeoB25202_R1	""	OAP	26	0.692	147.206	376.108048009127	366.505347316211	59.4364095289894	54.7071039760362	-0.0153846153846154	0.940538900885827	sample	core		""	0.940538900885827
GeoB25202_R2	""	OAP	25	0.692	147.206	374.969936829561	368.486495262843	60.6421279405401	56.956492092904	0.177692307692308	0.39545398689886	sample	core		""	0.527271982531813
ST8	""	MGI	115	1.5215	107.683	-12.6379106803188	-13.8155105579643	3.06987897245492	0	-0.375255456458176	3.59211587629366e-05	sample	core		""	0.000143684635051747
ST13	""	MGI	48	5.659	148.086	-11.4882968378625	-13.8155105579643	3.872167087449	7.66681160216237	-0.510451298728781	0.000210004766133124	sample	core		""	0.000420009532266247
GeoB25202_R1	""	MGI	26	0.692	147.206	-12.8524156514135	-13.8155105579643	2.72410359426813	0	-0.505728963133872	0.00839618443339502	sample	core		""	0.01119491257786
GeoB25202_R2	""	MGI	25	0.692	147.206	-13.1208699722132	-13.8155105579643	2.40692564952596	0	-0.428186895051702	0.0327285919233583	sample	core		""	0.0327285919233583
ST8	""	MFI	115	1.5215	107.683	-0.172311031157431	0	2.82676737007085	0	0.182820391967757	0.0505089963453546	sample	core		""	0.0673453284604728
ST13	""	MFI	48	5.659	148.086	-0.465046364445289	0	3.43476812665724	1.49067350078467	0.38027088672755	0.0076730922144299	sample	core		""	0.0164259391147115
GeoB25202_R1	""	MFI	26	0.692	147.206	-0.463896112249897	0	1.71803061540311	0	0.506960945991689	0.00821296955735577	sample	core		""	0.0164259391147115
GeoB25202_R2	""	MFI	25	0.692	147.206	-0.156036480307904	0	2.15939426429086	0	0.202979568443551	0.33049400917973	sample	core		""	0.33049400917973
ST8	""	DCI	115	1.5215	107.683	-2.50408479028098	-1.89704975770091	2.63801288687689	0.580976051725985	-0.0345104444694992	0.714253534445295	sample	core		""	0.714253534445295
ST13	""	DCI	48	5.659	148.086	-1.955135300749	-1.55814496666868	1.76050043331109	0.44675156336146	0.361702127659575	0.0115350085002297	sample	core		""	0.0230700170004594
GeoB25202_R1	""	DCI	26	0.692	147.206	-1.7233350939817	-1.65102684844305	0.54104884452254	0.478017120604582	0.643760683760684	0.000387583682005735	sample	core		""	0.00155033472802294
GeoB25202_R2	""	DCI	25	0.692	147.206	-1.82540160247862	-1.73025909911512	0.761674093656951	0.4247911668783	0.322307692307692	0.116112731127783	sample	core		""	0.154816974837044
ST8	""	MII	115	1.5215	107.683	-2.58293415966365	-2.56119112113095	0.44339439238474	0.446598132367915	0.130205949656751	0.165453450673124	sample	core		""	0.330906901346248
ST13	""	MII	48	5.659	148.086	-2.54224007096195	-2.56756334955995	0.385705168288093	0.402535419685485	-0.299826313504125	0.0384149191745005	sample	core		""	0.153659676698002
GeoB25202_R1	""	MII	26	0.692	147.206	-2.31851391493224	-2.42420339794987	0.441687821776621	0.60015718072231	-0.107008547008547	0.602853387287391	sample	core		""	0.602853387287391
GeoB25202_R2	""	MII	25	0.692	147.206	-2.36481247484157	-2.45342301706957	0.446905329287849	0.47495211996489	-0.230769230769231	0.267069190033642	sample	core		""	0.35609225337819
ST8	""	SRPI	115	1.5215	107.683	-0.709733512793235	-0.739308539338594	0.19892730370625	0.235254219209001	0.472666298429733	9.62368250359014e-08	sample	core		""	3.84947300143606e-07
ST13	""	SRPI	48	5.659	148.086	-0.766785575520381	-0.7900061305785	0.166550124168449	0.208068027447486	0.176726009552757	0.229516805807034	sample	core		""	0.306022407742712
GeoB25202_R1	""	SRPI	26	0.692	147.206	-0.579329304723538	-0.546919389746977	0.201543987793957	0.276672827512035	0.154871794871795	0.449989931770067	sample	core		""	0.449989931770067
GeoB25202_R2	""	SRPI	25	0.692	147.206	-0.612838913016483	-0.584159831670174	0.192617922914265	0.317196718512987	0.251538461538462	0.225159099196684	sample	core		""	0.306022407742712
""	""	OAP	32	2.324	24.528	409.416134309049	421.632027882878	80.1799700673342	119.072321269645	0.347419574966704	0.05138115174171	sample	state	3	IG-A	0.0642264396771375
""	""	OAP	13	0.692	13.676	455.750832894109	454.440604555781	90.855508028685	132.696545389436	0.76203648431481	0.00246340999609075	sample	state	5	IG-C	0.00410568332681791
""	""	OAP	51	4.753	148.086	280.976985648183	310.611708523415	129.478808772153	154.6030807784	-0.112003621035837	0.433919000478031	sample	state	2	IG-D	0.433919000478031
""	""	OAP	75	12.078	147.206	432.163878810744	444.052918782162	63.6983095860066	77.446624906483	-0.359489025463567	0.00153710813137991	sample	state	1	G-A	0.00384277032844978
""	""	OAP	43	30.678	109.6305	385.098032186387	384.838540741302	52.1374859710107	70.1056754555056	-0.682779487353141	4.56218204971131e-07	sample	state	4	IG-B	2.28109102485566e-06
""	""	MGI	32	2.324	24.528	-6.92998964667968	-5.27043588876512	3.77451787230701	1.51560916533774	-0.0668947440322704	0.716032623961348	sample	state	3	IG-A	0.716032623961348
""	""	MGI	13	0.692	13.676	-13.8155105579643	-13.8155105579643	0	0			sample	state	5	IG-C	
""	""	MGI	51	4.753	148.086	-13.6402366088094	-13.8155105579643	1.2517063632776	0			sample	state	2	IG-D	
""	""	MGI	75	12.078	147.206	-13.1255887740972	-13.8155105579643	2.36043102882003	0	-0.260157575663283	0.0241863680209339	sample	state	1	G-A	0.0483727360418678
""	""	MGI	43	30.678	109.6305	-13.6174418986578	-13.8155105579643	1.29882305699336	0			sample	state	4	IG-B	
""	""	MFI	32	2.324	24.528	-2.14520426796561	-2.74576021176476	4.06702165356015	1.99204839019693	-0.0309864324973794	0.866306349727655	sample	state	3	IG-A	0.959278683036984
""	""	MFI	13	0.692	13.676	0.420505965673432	0	1.51615582087406	0			sample	state	5	IG-C	
""	""	MFI	51	4.753	148.086	-0.0021729656404659	0	1.77674536294083	0	-0.302737005503157	0.0308246188425339	sample	state	2	IG-D	0.123298475370135
""	""	MFI	75	12.078	147.206	-0.173843241999962	0	2.85784091913292	0	0.0781826612359158	0.504943886918222	sample	state	1	G-A	0.959278683036984
""	""	MFI	43	30.678	109.6305	0.423926009677497	0	2.23075219690315	0	0.00802267806707295	0.959278683036984	sample	state	4	IG-B	0.959278683036984
""	""	DCI	32	2.324	24.528	-1.90612261450248	-1.67291244291459	0.580561900330717	0.815487034515838	0.492254120731187	0.00421166707792554	sample	state	3	IG-A	0.0105291676948138
""	""	DCI	13	0.692	13.676	-2.21096126480127	-1.86146486316911	0.794158368192889	0.99347579853728	0.748281313117792	0.00326001478178448	sample	state	5	IG-C	0.0105291676948138
""	""	DCI	51	4.753	148.086	-3.46566629448224	-1.74760647564405	4.10532868911741	1.9716058190298	0.118802471121817	0.406350824427036	sample	state	2	IG-D	0.567568190499238
""	""	DCI	75	12.078	147.206	-1.83645381100378	-1.80741536630061	0.330241504377242	0.4300935990149	0.0877562343431105	0.454054552399391	sample	state	1	G-A	0.567568190499238
""	""	DCI	43	30.678	109.6305	-1.58224560170654	-1.50894504204895	0.293571763156477	0.378243717820405	0.0465256818815858	0.767031790815232	sample	state	4	IG-B	0.767031790815232
""	""	MII	32	2.324	24.528	-2.29782702663076	-2.47135989152957	0.520893509064386	0.481372414652355	-0.458520505008826	0.00830670063955748	sample	state	3	IG-A	0.0103833757994469
""	""	MII	13	0.692	13.676	-3.02453526224213	-3.0889314517774	0.55487416318966	0.89814868361249	-0.767538552793618	0.00219107821164517	sample	state	5	IG-C	0.00365179701940862
""	""	MII	51	4.753	148.086	-2.42200151524262	-2.46633641548604	0.518871903948048	0.544426678391325	0.045118226332416	0.753231839345231	sample	state	2	IG-D	0.753231839345231
""	""	MII	75	12.078	147.206	-2.52673849363374	-2.53596939210915	0.265570787142572	0.33143836412566	-0.508826835178914	3.14311857068003e-06	sample	state	1	G-A	1.57155928534002e-05
""	""	MII	43	30.678	109.6305	-2.61836599687289	-2.66657099235614	0.331928459525339	0.46960381082829	0.474622378155657	0.00130138604782593	sample	state	4	IG-B	0.00325346511956483
""	""	SRPI	32	2.324	24.528	-0.724296330433134	-0.758516108555186	0.219031327297188	0.307768053303854	-0.16188468849372	0.376058002627867	sample	state	3	IG-A	0.470072503284834
""	""	SRPI	13	0.692	13.676	-0.789494082022625	-0.834723862103118	0.296960978504393	0.58783912903922	-0.822559237581691	0.00055575855525672	sample	state	5	IG-C	0.0013893963881418
""	""	SRPI	51	4.753	148.086	-0.552688432833322	-0.519826704493726	0.195295100728223	0.242079937047264	-0.0262473132124386	0.854933143353685	sample	state	2	IG-D	0.854933143353685
""	""	SRPI	75	12.078	147.206	-0.788770266486346	-0.788814536889874	0.121135504380499	0.145109257176912	0.117643711787571	0.31479660397917	sample	state	1	G-A	0.470072503284834
""	""	SRPI	43	30.678	109.6305	-0.651693270774293	-0.637459380824394	0.158488632168615	0.239764658574601	0.666691873325905	1.05559974362154e-06	sample	state	4	IG-B	5.27799871810768e-06
