sample	module	module_abundance	core	age_kyr	state	state_label	index	value
LV3003047064	turquoise	0.0883517495395948	ST8	96.283	2	IG-D	OAP	261.153830119854
LV3003047064	grey	0.911648250460405	ST8	96.283	2	IG-D	OAP	162.700679094301
LV3003047065	turquoise	0.637418689285612	ST8	53.61018	2	IG-D	OAP	372.686526510729
LV3003047065	grey	0.289788520503195	ST8	53.61018	2	IG-D	OAP	356.503996395713
LV3003047065	yellow	0.0612158638278362	ST8	53.61018	2	IG-D	OAP	589.082086444572
LV3003047065	brown	0.00697051322463249	ST8	53.61018	2	IG-D	OAP	321.445107179562
LV3003047065	blue	0.00460641315872425	ST8	53.61018	2	IG-D	OAP	820
LV3003047067	turquoise	0.688699129285169	ST8	42.86602	1	G-A	OAP	442.736642680991
LV3003047067	grey	0.210128358645651	ST8	42.86602	1	G-A	OAP	494.946773691442
LV3003047067	yellow	0.0850450528551536	ST8	42.86602	1	G-A	OAP	612.997157628047
LV3003047067	green	0.0113973157926106	ST8	42.86602	1	G-A	OAP	690.253811578569
LV3003047067	blue	0.00156045968541566	ST8	42.86602	1	G-A	OAP	750.032362459547
LV3003047067	brown	0.00316968373600056	ST8	42.86602	1	G-A	OAP	120.770418186921
LV3003047068	turquoise	0.745866883456402	ST8	37.78969	1	G-A	OAP	399.268344662617
LV3003047068	yellow	0.0724480261227133	ST8	37.78969	1	G-A	OAP	581.119061900682
LV3003047068	grey	0.175788589528651	ST8	37.78969	1	G-A	OAP	479.767002107478
LV3003047068	blue	0.00315402078617763	ST8	37.78969	1	G-A	OAP	354.479323308271
LV3003047068	brown	0.00107945096425331	ST8	37.78969	1	G-A	OAP	258.12265625
LV3003047068	green	0.00166302914180275	ST8	37.78969	1	G-A	OAP	820
LV3003047069	turquoise	0.704385347284714	ST8	33.7436870748299	1	G-A	OAP	506.187750522645
LV3003047069	grey	0.197801866794182	ST8	33.7436870748299	1	G-A	OAP	471.978837285965
LV3003047069	yellow	0.089205501733882	ST8	33.7436870748299	1	G-A	OAP	570.627421921255
LV3003047069	brown	0.00220641668141376	ST8	33.7436870748299	1	G-A	OAP	295.616390009308
LV3003047069	blue	0.0015889212279123	ST8	33.7436870748299	1	G-A	OAP	556.983985765124
LV3003047069	green	0.00481194627789555	ST8	33.7436870748299	1	G-A	OAP	787.97203307393
LV3003047070	turquoise	0.610565232330708	ST8	30.128	1	G-A	OAP	383.287096414355
LV3003047070	yellow	0.08218137125337	ST8	30.128	1	G-A	OAP	583.746990552621
LV3003047070	grey	0.3005662895808	ST8	30.128	1	G-A	OAP	448.270851538213
LV3003047070	brown	0.00389200190305017	ST8	30.128	1	G-A	OAP	295.664685908319
LV3003047070	blue	0.00279510493207168	ST8	30.128	1	G-A	OAP	218.699134199134
LV3003047071	grey	0.331271922142431	ST8	26.141	1	G-A	OAP	563.093103133647
LV3003047071	turquoise	0.556053318243265	ST8	26.141	1	G-A	OAP	444.214864994924
LV3003047071	yellow	0.106717326183515	ST8	26.141	1	G-A	OAP	606.563185223225
LV3003047071	brown	0.00118789381262266	ST8	26.141	1	G-A	OAP	103.422684310019
LV3003047071	blue	0.00421713531210843	ST8	26.141	1	G-A	OAP	628.285386277688
LV3003047071	green	0.000552404306058932	ST8	26.141	1	G-A	OAP	674.567073170732
LV3003047073	grey	0.938944614042739	ST8	101.685	2	IG-D	OAP	-42.2498227687193
LV3003047073	turquoise	0.0610553859572612	ST8	101.685	2	IG-D	OAP	66.5
LV3003047074	grey	0.865113427345187	ST8	100.672	2	IG-D	OAP	-127.967094655006
LV3003047074	brown	0.0235438381361128	ST8	100.672	2	IG-D	OAP	-244
LV3003047074	turquoise	0.1113427345187	ST8	100.672	2	IG-D	OAP	81.9460352422908
LV3003047077	turquoise	0.397366080145799	ST8	99.7145	2	IG-D	OAP	493.376142340661
LV3003047077	grey	0.545507799787377	ST8	99.7145	2	IG-D	OAP	196.782415825798
LV3003047077	yellow	0.0504653836974681	ST8	99.7145	2	IG-D	OAP	528.107850808555
LV3003047077	brown	0.00397040637000716	ST8	99.7145	2	IG-D	OAP	-244
LV3003047077	blue	0.00269032999934911	ST8	99.7145	2	IG-D	OAP	820
LV3003047078	grey	0.750447894893998	ST8	98.757	2	IG-D	OAP	-1.51902681437519
LV3003047078	turquoise	0.230889817856076	ST8	98.757	2	IG-D	OAP	451.63221518201
LV3003047078	yellow	0.0186622872499254	ST8	98.757	2	IG-D	OAP	440.236
LV3003047079	green	0.0723281441315375	ST8	97.52	4	IG-B	OAP	689.402779870424
LV3003047079	turquoise	0.404740248382019	ST8	97.52	4	IG-B	OAP	450.29572789021
LV3003047079	grey	0.470928808815813	ST8	97.52	4	IG-B	OAP	227.382524832427
LV3003047079	yellow	0.0265932015625911	ST8	97.52	4	IG-B	OAP	500.072741555381
LV3003047079	blue	0.000857092880881581	ST8	97.52	4	IG-B	OAP	820
LV3003047079	brown	0.0245525042271588	ST8	97.52	4	IG-B	OAP	-234.128648570514
LV3003047080	turquoise	0.626681091877497	ST8	87.9935	4	IG-B	OAP	346.223589853191
LV3003047080	yellow	0.0326786506879716	ST8	87.9935	4	IG-B	OAP	539.860106796803
LV3003047080	grey	0.316419773635153	ST8	87.9935	4	IG-B	OAP	218.939564005554
LV3003047080	green	0.0242204837993786	ST8	87.9935	4	IG-B	OAP	701.35426189836
LV3003047081	turquoise	0.660182101757788	ST8	52.20718	1	G-A	OAP	424.627585724491
LV3003047081	grey	0.250885216878135	ST8	52.20718	1	G-A	OAP	499.907663211943
LV3003047081	yellow	0.0757527856229538	ST8	52.20718	1	G-A	OAP	584.233099461386
LV3003047081	brown	0.00176692099088086	ST8	52.20718	1	G-A	OAP	720.532007952286
LV3003047081	blue	0.0040888589132909	ST8	52.20718	1	G-A	OAP	563.48717948718
LV3003047081	green	0.00732411583695148	ST8	52.20718	1	G-A	OAP	728.996461429582
LV3003047082	turquoise	0.730862192030323	ST8	41.9168333333333	1	G-A	OAP	409.885769562479
LV3003047082	yellow	0.0696202220089099	ST8	41.9168333333333	1	G-A	OAP	596.194378441928
LV3003047082	grey	0.19097196583721	ST8	41.9168333333333	1	G-A	OAP	460.365894451287
LV3003047082	green	0.00663565433557311	ST8	41.9168333333333	1	G-A	OAP	820
LV3003047082	brown	0.00140293878756553	ST8	41.9168333333333	1	G-A	OAP	37.8666666666667
LV3003047082	blue	0.00050702700041842	ST8	41.9168333333333	1	G-A	OAP	702.5
LV3003047083	grey	0.186732032421809	ST8	37.30319	1	G-A	OAP	473.494067727268
LV3003047083	turquoise	0.722534191412802	ST8	37.30319	1	G-A	OAP	430.352274133788
LV3003047083	yellow	0.0827280720550314	ST8	37.30319	1	G-A	OAP	590.369258961551
LV3003047083	blue	0.00179915916093423	ST8	37.30319	1	G-A	OAP	630.746666666667
LV3003047083	green	0.00566716663834315	ST8	37.30319	1	G-A	OAP	737.207258064516
LV3003047083	brown	0.000539378311080899	ST8	37.30319	1	G-A	OAP	350
LV3003047084	grey	0.281261293312487	ST8	33.276	4	IG-B	OAP	507.467640376337
LV3003047084	green	0.0277724204435873	ST8	33.276	4	IG-B	OAP	727.087349918356
LV3003047084	turquoise	0.610287329956652	ST8	33.276	4	IG-B	OAP	492.552560776095
LV3003047084	yellow	0.0764284577431164	ST8	33.276	4	IG-B	OAP	617.376692169217
LV3003047084	blue	0.00287798073232158	ST8	33.276	4	IG-B	OAP	302.313656387665
LV3003047084	brown	0.00137251781183586	ST8	33.276	4	IG-B	OAP	396.487039563438
LV3003047085	grey	0.324393462776151	ST8	29.703	1	G-A	OAP	499.053210994225
LV3003047085	turquoise	0.557198448855624	ST8	29.703	1	G-A	OAP	443.597582431817
LV3003047085	yellow	0.108051307083198	ST8	29.703	1	G-A	OAP	547.614207271332
LV3003047085	brown	0.00509364717792964	ST8	29.703	1	G-A	OAP	44.8393982134462
LV3003047085	blue	0.0047659724482048	ST8	29.703	1	G-A	OAP	730.51707159577
LV3003047085	green	0.000497161658892866	ST8	29.703	1	G-A	OAP	820
LV3003047087	turquoise	0.517440845193399	ST8	94.9015	2	IG-D	OAP	448.963575818928
LV3003047087	grey	0.410678424866847	ST8	94.9015	2	IG-D	OAP	256.540408752199
LV3003047087	yellow	0.0539814895660526	ST8	94.9015	2	IG-D	OAP	601.149403932497
LV3003047087	green	0.0178992403737012	ST8	94.9015	2	IG-D	OAP	820
LV3003047088	grey	0.451371679492196	ST8	93.52	2	IG-D	OAP	154.213718870988
LV3003047088	turquoise	0.488174427198818	ST8	93.52	2	IG-D	OAP	348.458178601374
LV3003047088	yellow	0.00934741967740533	ST8	93.52	2	IG-D	OAP	273.274418604651
LV3003047088	green	0.0511064736315812	ST8	93.52	2	IG-D	OAP	738.222222222222
LV3003047089	turquoise	0.434981085022296	ST8	92.1385	2	IG-D	OAP	228.815543877911
LV3003047089	grey	0.51028171693049	ST8	92.1385	2	IG-D	OAP	176.432982634762
LV3003047089	green	0.0503976724362632	ST8	92.1385	2	IG-D	OAP	710.766832407137
LV3003047089	blue	0.00154278589090602	ST8	92.1385	2	IG-D	OAP	698.069634703196
LV3003047089	yellow	0.00279673972004424	ST8	92.1385	2	IG-D	OAP	567.568010075567
LV3003047090	grey	0.45689436262062	ST8	90.757	2	IG-D	OAP	164.620004510609
LV3003047090	turquoise	0.526890009431909	ST8	90.757	2	IG-D	OAP	236.189962174795
LV3003047090	yellow	0.00840709569759849	ST8	90.757	2	IG-D	OAP	497.635382955771
LV3003047091	turquoise	0.588063828512238	ST8	89.37525	4	IG-B	OAP	333.901953948932
LV3003047091	grey	0.347350038095075	ST8	89.37525	4	IG-B	OAP	186.938780099126
LV3003047091	green	0.0473534623714826	ST8	89.37525	4	IG-B	OAP	711.062264327049
LV3003047091	yellow	0.0167917954337274	ST8	89.37525	4	IG-B	OAP	441.774979321754
