state	sample	core	age_kyr	d18O	sst	PC1	PC2	PC3	core_ord	state_inferred	harmonization_mode	state_main	state_origin	label
4	LV3003046970	ST13	283.9136	3.860864	5.3647699977652	92.6288549782603	83.4941254867363	-46.9932014746815	2	4	corewise_z		inferred_extended_only	IG-B
4	LV3003047030	ST13	289.0782	4.063128	5.41530563625051	16.7788205393628	70.2925330021665	-13.6759577822038	2	4	corewise_z		inferred_extended_only	IG-B
4	LV3003061487	ST13	152.7596	4.624808	10.6296971704429	264.030581915008	35.4496873789696	-56.8989465884207	2	4	corewise_z		inferred_extended_only	IG-B
4	LV7008865062	GeoB25202_R2	472.9155	4.35662	9.8976235145	1.12122032454054	0.343311655953128	0.800715940797496	4	4	corewise_z		inferred_extended_only	IG-B
4	LV7008867107	GeoB25202_R1	306.1195	4.044025	8.72356062466667	100.156299895458	92.9989377284751	0.45839106354142	3	4	corewise_z		inferred_extended_only	IG-B
4	LV7008867115	GeoB25202_R1	469.6485	4.39327	9.0031061871	109.180130697451	76.8544485491734	43.3205110887416	3	4	corewise_z		inferred_extended_only	IG-B
4	LV7008867119	GeoB25202_R2	306.1195	4.044025	8.72356062466667	1.82157272223175	0.920760725485317	0.327002341273511	4	4	corewise_z		inferred_extended_only	IG-B
4	LV7008867126	GeoB25202_R1	461.3885	4.59777	6.212324216	171.81882058788	55.4935458322268	82.1639170171664	3	4	corewise_z		inferred_extended_only	IG-B
4	LV7008867127	GeoB25202_R2	469.6485	4.39327	9.0031061871	1.49691984041168	0.470304184156609	0.657922180457255	4	4	corewise_z		inferred_extended_only	IG-B
4	LV7008867137	GeoB25202_R1	408.3005	3.185025	4.64645324303571	51.4147460521658	79.6323109892742	3.04795989883873	3	4	corewise_z		inferred_extended_only	IG-B
4	LV7008867138	GeoB25202_R2	461.3885	4.59777	6.212324216	2.24995678094894	0.108788508893095	0.487936531495771	4	4	corewise_z		inferred_extended_only	IG-B
4	LV7008867139	GeoB25202_R1	467.422	4.41468	8.464135617625	18.1634199584592	48.2893625100742	17.9741363872957	3	4	corewise_z		inferred_extended_only	IG-B
4	LV7008867143	GeoB25202_R2	300.631	4.04524	8.279643003	0.417701160119429	0.543463460532342	0.0324201547660794	4	4	corewise_z		inferred_extended_only	IG-B
4	LV7008867146	GeoB25202_R2	370.7045	4.296595	9.4468133647	0.564165785885319	0.817736661398182	0.243279243002933	4	4	corewise_z		inferred_extended_only	IG-B
4	LV7008867149	GeoB25202_R2	408.3005	3.185025	4.64645324303571	1.10821198104275	0.767398904515586	0.154716242584827	4	4	corewise_z		inferred_extended_only	IG-B
4	LV7008867151	GeoB25202_R2	467.422	4.41468	8.464135617625	0.890776455308999	0.636461198037324	0.488436993414351	4	4	corewise_z		inferred_extended_only	IG-B
4	LV7008867158	GeoB25202_R1	367.2945	4.378835	6.6037421907	65.8293892480881	65.1637513094842	-19.6208267558176	3	4	corewise_z		inferred_extended_only	IG-B
4	LV7008867162	GeoB25202_R1	455.64	4.5444	6.97973708338889	232.986312568185	10.4321504281236	-6.0790647590895	3	4	corewise_z		inferred_extended_only	IG-B
4	LV7008867163	GeoB25202_R1	464.8665	4.552645	8.2353425199	205.775719407018	39.6870164313122	92.1201912015792	3	4	corewise_z		inferred_extended_only	IG-B
4	LV7008867174	GeoB25202_R2	455.64	4.5444	6.97973708338889	2.24703365750812	-0.10782413301701	0.0400510794704564	4	4	corewise_z		inferred_extended_only	IG-B
4	LV7008867175	GeoB25202_R2	464.8665	4.552645	8.2353425199	2.71217226764014	0.358393289079403	1.05662485226214	4	4	corewise_z		inferred_extended_only	IG-B
4	LV7008867180	GeoB25202_R1	329.227	3.21497	8.38480617292857	-110.293068314863	23.9958300120298	25.7172228905257	3	4	corewise_z		inferred_extended_only	IG-B
4	LV7008867186	GeoB25202_R1	441.7255	4.957255	5.69519935053571	163.41824963916	53.0958371754151	-8.23497871472571	3	4	corewise_z		inferred_extended_only	IG-B
4	LV7008867191	GeoB25202_R1	279.495	4.18545	5.32153397325	68.4871679642217	90.431754694498	-21.6655865750689	3	4	corewise_z		inferred_extended_only	IG-B
4	LV7008867199	GeoB25202_R2	463.1375	4.586625	7.92485320116667	2.33416651650591	0.49751503405621	0.72824020667216	4	4	corewise_z		inferred_extended_only	IG-B
4	LV7008867310	GeoB25202_R1	543.5	4.455	3.41302116925	72.8346547283358	47.8832586841354	-1.33901201031989	3	4	corewise_z		inferred_extended_only	IG-B
4	LV7008867311	GeoB25202_R2	569.693	3.92842	7.9185302282	-0.292489396278522	0.182445944620267	0.70252113947338	4	4	corewise_z		inferred_extended_only	IG-B
4	LV7008867323	GeoB25202_R1	565.2705	3.93295	6.5041501832	-26.7663866547443	33.2745203959732	56.6907126024108	3	4	corewise_z		inferred_extended_only	IG-B
4	LV7008867335	GeoB25202_R2	565.2705	3.93295	6.5041501832	0.262969392688559	0.0728149721168318	0.621709091699943	4	4	corewise_z		inferred_extended_only	IG-B
4	LV7008867359	GeoB25202_R2	559.041	4.16877	9.0647060206	0.73910836220019	0.299892184076245	0.599266758875675	4	4	corewise_z		inferred_extended_only	IG-B
4	LV7008867383	GeoB25202_R1	548.138	4.54724	9.57126603266667	129.583464306744	20.258965079423	89.3982420265473	3	4	corewise_z		inferred_extended_only	IG-B
4	LV7008867396	GeoB25202_R1	569.693	3.92842	7.9185302282	29.6218580567724	29.1825288145403	61.9088587332801	3	4	corewise_z		inferred_extended_only	IG-B
4	LV7008886724	GeoB25202_R1	231.9025	4.174875	9.757088903125	-96.6397923657645	32.1067039222445	1.82585637535004	3	4	corewise_z		inferred_extended_only	IG-B
4	LV7008886784	GeoB25202_R1	217.849	3.68376	7.6602406605	-110.575103379857	26.2511254887177	1.80112964330418	3	4	corewise_z		inferred_extended_only	IG-B
5	LV7008867134	GeoB25202_R1	370.7045	4.296595	9.4468133647	106.380864345645	104.022838565242	45.0344010457132	3	5	corewise_z		inferred_extended_only	IG-C
5	LV7008867187	GeoB25202_R1	463.1375	4.586625	7.92485320116667	134.927367779918	43.6789674894246	81.8473348509475	3	5	corewise_z		inferred_extended_only	IG-C
