core	module	index	n	age_min_kyr	age_max_kyr	mean	median	sd	iqr	spearman_rho_age	spearman_p_age	scope	group_level	state	state_label	spearman_q_age
ST8	grey	MFI	103	1.5215	107.683	0	0	0	0			sample_module	core			
ST8	leiden5	MFI	112	1.5215	107.683	0.1743670867131	0	3.95056844427115	0	0.120574487130307	0.205387476155075	sample_module	core			0.24646497138609
ST8	leiden6	MFI	81	1.5215	104.692	0	0	0	0			sample_module	core			
ST13	leiden3	MFI	48	5.659	148.086	0	0	0	0			sample_module	core			
ST13	leiden4	MFI	48	5.659	148.086	0	0	0	0			sample_module	core			
ST13	leiden2	MFI	48	5.659	148.086	0	0	0	0			sample_module	core			
ST13	leiden5	MFI	46	5.659	148.086	0.879326526298559	0	5.25690455834811	0	0.308516290673306	0.0369730646292855	sample_module	core			0.0638140591020279
ST13	leiden1	MFI	48	5.659	148.086	-1.16586709091601	0	3.45836087664134	0	0.293986639013364	0.0425427060680186	sample_module	core			0.0638140591020279
ST13	leiden6	MFI	40	5.659	148.086	0	0	0	0			sample_module	core			
ST13	grey	MFI	41	5.659	148.086	0	0	0	0			sample_module	core			
GeoB25202_R1	leiden2	MFI	26	0.692	147.206	0	0	0	0			sample_module	core			
GeoB25202_R1	leiden3	MFI	26	0.692	147.206	0	0	0	0			sample_module	core			
GeoB25202_R1	leiden4	MFI	26	0.692	147.206	0	0	0	0			sample_module	core			
GeoB25202_R1	leiden5	MFI	25	0.692	147.206	-0.550921821846763	0	2.0818024272104	0	0.51357917653167	0.00864281725632389	sample_module	core			0.0518569035379433
GeoB25202_R1	leiden6	MFI	19	0.692	136.2775	0	0	0	0			sample_module	core			
GeoB25202_R1	leiden1	MFI	26	0.692	147.206	0	0	0	0			sample_module	core			
GeoB25202_R1	grey	MFI	24	2.324	147.206	-0.5799320352358	0	2.84107514364293	0			sample_module	core			
GeoB25202_R2	leiden3	MFI	25	0.692	147.206	0	0	0	0			sample_module	core			
GeoB25202_R2	leiden4	MFI	25	0.692	147.206	0	0	0	0			sample_module	core			
GeoB25202_R2	leiden2	MFI	25	0.692	147.206	0	0	0	0			sample_module	core			
GeoB25202_R2	leiden6	MFI	20	0.692	136.2775	0	0	0	0			sample_module	core			
GeoB25202_R2	grey	MFI	23	0.692	147.206	0	0	0	0			sample_module	core			
