sample	core	age_kyr	d18O	sst	PC1	PC2	PC3	state	label
LV3003047059	ST8	107.683	4.08781	9.62921190579469	-1.89884440558373	-0.341090824966048	0.175564991546979	2	IG-D
LV3003061486	ST13	52.105	4.32365	7.61349281773178	-1.97604888422494	-0.384040271117134	-0.396505316969232	2	IG-D
LV3003061489	ST13	112.6068	3.96932	11.8540635522199	-2.38109895909575	0.156774244221328	1.08732335059247	2	IG-D
LV3003061473	ST13	117.088	3.5312	13.8380743760062	-3.1629235555961	-0.618761839284473	0.492809986897545	2	IG-D
LV3003061568	ST13	121.6354	3.209168	15.0912241071525	-4.11178552582061	-1.02459721087147	0.820181511424071	2	IG-D
LV3003061555	ST13	126.443	3.25303	13.9174660887275	-3.69352562239246	-0.897920439352716	0.566421692261715	2	IG-D
LV3003061539	ST13	130.0556	3.677784	12.6881606418456	-1.14105522667802	-0.149907218491838	-0.767438576202722	2	IG-D
LV3003061527	ST13	133.7754	4.634866	11.4223768846317	-4.15682287898838	-1.0323474661081	0.835872966290598	2	IG-D
LV3003061513	ST13	138.493	4.88014	10.3255171456423	-1.25958875234514	-0.156270782620167	-0.550094709260304	2	IG-D
LV3003061500	ST13	148.086	4.71344	9.56141856461617	-0.604344897401735	-0.836750523362431	-0.50981538178152	2	IG-D
LV7008886741	GeoB25202_R1	58.997	4.43018	9.918947659625	-2.58951820818442	-0.706146903798891	0.32316554163785	2	IG-D
LV7008886705	GeoB25202_R1	59.738	4.55546	7.834293148625	-1.93174403797249	-0.498877767749699	0.0445114195004582	2	IG-D
LV7008886719	GeoB25202_R1	87.2825	4.160225	8.63470754958333	-1.10154075347248	-0.126660156653556	-0.21717422531569	2	IG-D
LV7008886744	GeoB25202_R1	105.5785	3.936775	8.648961519375	-1.25667499061345	0.0903691279823818	0.386573077290526	2	IG-D
LV7008886781	GeoB25202_R1	120.0235	3.269765	15.13774048625	-2.7568687238335	-0.771814079923918	0.388422556748482	2	IG-D
LV7008886757	GeoB25202_R1	123.1195	3.120315	15.0483957938462	-2.63888581302001	-0.74188665853566	0.313620873883755	2	IG-D
