from	to	w
S__3300027801_7	S__3300027849_41	0.112549871468572
S__3300027810_12	S__3300027849_41	0.116887717132379
S__3300027838_66	S__3300027849_41	0.184540973760207
S__3300027838_7	S__3300027849_41	0.184541044912968
S__3300027844_42	S__3300027849_41	0.134703085572852
S__3300027844_72	S__3300027849_41	0.163213121723588
S__3300027844_79	S__3300027849_41	0.118473538786022
S__3300027847_13	S__3300027849_41	0.197953807131437
S__3300020389_47	S__3300027883_17	0.107888295491574
S__3300027779_22	S__3300027883_17	0.116523648054682
S__3300027801_21	S__3300027883_17	0.114489826382796
S__3300027838_66	S__3300027883_17	0.124630769401004
S__3300027838_7	S__3300027883_17	0.120890228910243
S__3300027847_13	S__3300027883_17	0.130924028641481
S__3300025673_9	S__3300027906_4	0.226964706728301
S__3300001683_28	S__3300027997_10	0.11710620099896
S__3300001683_4	S__3300027997_10	0.134547251926153
S__3300020389_17	S__3300027997_10	0.136726586935555
S__3300020389_47	S__3300027997_10	0.134003001902693
S__3300027779_22	S__3300027997_10	0.115703621686877
S__3300027801_21	S__3300027997_10	0.158002676365456
S__3300027827_16	S__3300027997_10	0.139759777207276
S__3300027838_66	S__3300027997_10	0.13347497495707
S__3300027838_7	S__3300027997_10	0.160809887541446
S__3300027844_72	S__3300027997_10	0.129525346221145
S__3300027847_13	S__3300027997_10	0.163373621917637
S__3300020317_19	S__3300028197_7	0.12552002192854
S__3300000179_4	S__GCA_000213395.2	0.138852699018306
S__3300001683_21	S__GCA_000213395.2	0.109933204470343
S__3300001683_28	S__GCA_000213395.2	0.174131914254755
S__3300001683_31	S__GCA_000213395.2	0.139808267297049
S__3300001683_4	S__GCA_000213395.2	0.181837396012829
S__3300006311_3	S__GCA_000213395.2	0.108717066041204
S__3300020187_18	S__GCA_000213395.2	0.13467701099976
S__3300020263_16	S__GCA_000213395.2	0.145614407998599
S__3300020303_5	S__GCA_000213395.2	0.12846757241419
S__3300020389_17	S__GCA_000213395.2	0.18589921158559
S__3300020389_47	S__GCA_000213395.2	0.17859093939942
S__3300022920_20	S__GCA_000213395.2	0.119712735900613
S__3300024058_15	S__GCA_000213395.2	0.108614117958424
S__3300024516_18	S__GCA_000213395.2	0.142761349948452
S__3300024516_26	S__GCA_000213395.2	0.158519092467981
S__3300024516_38	S__GCA_000213395.2	0.122258890959529
S__3300025276_12	S__GCA_000213395.2	0.121022025303601
S__3300025690_38	S__GCA_000213395.2	0.125624268878826
S__3300025892_34	S__GCA_000213395.2	0.13700793104444
S__3300025894_53	S__GCA_000213395.2	0.147001748883619
S__3300026108_2	S__GCA_000213395.2	0.147812619524426
S__3300026108_4	S__GCA_000213395.2	0.119163489066997
S__3300026119_8	S__GCA_000213395.2	0.140532609695339
S__3300026253_8	S__GCA_000213395.2	0.147812289301302
S__3300026264_29	S__GCA_000213395.2	0.128590347419774
S__3300026264_34	S__GCA_000213395.2	0.108785199374179
S__3300026267_11	S__GCA_000213395.2	0.153030090184786
S__3300027668_18	S__GCA_000213395.2	0.160829742575598
S__3300027685_16	S__GCA_000213395.2	0.135577000417896
S__3300027685_31	S__GCA_000213395.2	0.174381847709046
S__3300027685_36	S__GCA_000213395.2	0.161988715805824
S__3300027687_20	S__GCA_000213395.2	0.111565928375096
S__3300027687_7	S__GCA_000213395.2	0.108206553308968
S__3300027700_13	S__GCA_000213395.2	0.126952251370716
S__3300027752_17	S__GCA_000213395.2	0.152513337697868
S__3300027771_26	S__GCA_000213395.2	0.159163385623977
S__3300027779_22	S__GCA_000213395.2	0.157792353047685
S__3300027779_26	S__GCA_000213395.2	0.118722104192787
S__3300027779_27	S__GCA_000213395.2	0.132946588183101
S__3300027780_12	S__GCA_000213395.2	0.166934402214224
S__3300027788_10	S__GCA_000213395.2	0.144007300996163
S__3300027791_27	S__GCA_000213395.2	0.136087476650964
S__3300027801_21	S__GCA_000213395.2	0.188070242624508
S__3300027801_7	S__GCA_000213395.2	0.155497647911971
S__3300027810_12	S__GCA_000213395.2	0.139619603810409
S__3300027827_16	S__GCA_000213395.2	0.171541134015858
S__3300027838_66	S__GCA_000213395.2	0.176944915559154
S__3300027838_7	S__GCA_000213395.2	0.207552268049337
S__3300027844_42	S__GCA_000213395.2	0.140499974364798
S__3300027844_72	S__GCA_000213395.2	0.186555057829511
S__3300027844_79	S__GCA_000213395.2	0.187586631477679
S__3300027847_13	S__GCA_000213395.2	0.213379036088958
S__3300027847_4	S__GCA_000213395.2	0.121747038251812
S__3300027847_80	S__GCA_000213395.2	0.137947820128915
S__3300027849_41	S__GCA_000213395.2	0.15289225708972
S__3300027883_17	S__GCA_000213395.2	0.113590783420638
S__3300027997_10	S__GCA_000213395.2	0.15322648766579
S__3300001683_4	S__GCA_000383355.1	0.132727170752279
S__3300020389_17	S__GCA_000383355.1	0.117080535889515
S__3300020389_47	S__GCA_000383355.1	0.154510251537386
S__3300027685_31	S__GCA_000383355.1	0.122736923971048
S__3300027780_12	S__GCA_000383355.1	0.112164157595632
S__3300027801_21	S__GCA_000383355.1	0.13707993692624
S__3300027838_66	S__GCA_000383355.1	0.159449739700416
S__3300027838_7	S__GCA_000383355.1	0.173785722776065
S__3300027844_72	S__GCA_000383355.1	0.144664369584387
S__3300027844_79	S__GCA_000383355.1	0.112428067311684
S__3300027847_13	S__GCA_000383355.1	0.182988289037288
S__3300027849_41	S__GCA_000383355.1	0.120985895928386
S__GCA_000213395.2	S__GCA_000383355.1	0.154849437652382
S__3300020389_47	S__GCA_000402075.1	0.118358654627786
S__3300027838_66	S__GCA_000402075.1	0.118700233377377
S__3300027838_7	S__GCA_000402075.1	0.13482339034337
S__3300027844_72	S__GCA_000402075.1	0.109104040124565
S__3300027847_13	S__GCA_000402075.1	0.137098009276148
S__GCA_000213395.2	S__GCA_000402075.1	0.12052235271363
S__GCA_000405345.1	S__GCA_000405605.1	0.117996986093558
S__3300001683_28	S__GCA_001437625.1	0.111885929550517
S__3300020263_16	S__GCA_001437625.1	0.118532086371859
S__3300020389_47	S__GCA_001437625.1	0.111545878504128
S__3300026253_8	S__GCA_001437625.1	0.143610990246728
S__3300027752_17	S__GCA_001437625.1	0.125867189762871
S__3300027779_22	S__GCA_001437625.1	0.157940918680861
S__3300027791_27	S__GCA_001437625.1	0.115329166721355
S__3300027801_21	S__GCA_001437625.1	0.125046263345169
S__3300027838_66	S__GCA_001437625.1	0.123807194194481
S__3300027838_7	S__GCA_001437625.1	0.123937944244709
S__3300027844_79	S__GCA_001437625.1	0.110079244532752
S__3300027847_13	S__GCA_001437625.1	0.130988986227968
S__GCA_000213395.2	S__GCA_001437625.1	0.125963137530143
S__3300001683_4	S__GCA_001542995.1	0.11310093710691
S__3300020389_47	S__GCA_001542995.1	0.114558713408572
S__3300027801_21	S__GCA_001542995.1	0.123920449756872
S__3300027838_66	S__GCA_001542995.1	0.11481338503561
S__3300027838_7	S__GCA_001542995.1	0.139028578320284
S__3300027844_72	S__GCA_001542995.1	0.11224118018038
S__3300027847_13	S__GCA_001542995.1	0.141258885562497
S__GCA_000213395.2	S__GCA_001542995.1	0.122005412299155
S__3300027801_21	S__GCA_001543015.1	0.118453574768305
S__3300027838_7	S__GCA_001543015.1	0.123497683128408
S__3300027847_13	S__GCA_001543015.1	0.124440824191285
S__GCA_000213395.2	S__GCA_001543015.1	0.113427745839278
S__3300001683_4	S__GCA_001643555.1	0.130182240768465
S__3300020389_17	S__GCA_001643555.1	0.114142599772622
S__3300020389_47	S__GCA_001643555.1	0.131425381919608
S__3300027801_21	S__GCA_001643555.1	0.127855439508107
S__3300027838_66	S__GCA_001643555.1	0.136731959781601
S__3300027838_7	S__GCA_001643555.1	0.161893146271333
S__3300027844_72	S__GCA_001643555.1	0.126308570066504
S__3300027847_13	S__GCA_001643555.1	0.167568912457002
S__GCA_000213395.2	S__GCA_001643555.1	0.136810586218171
S__3300024353_106	S__GCA_001773955.1	0.136025725468837
S__3300024433_34	S__GCA_001773955.1	0.117166351917125
S__3300025661_25	S__GCA_001773955.1	0.154273936024819
S__3300001683_28	S__GCA_002082295.1	0.111709398952153
S__3300001683_4	S__GCA_002082295.1	0.120512837433423
S__3300020389_17	S__GCA_002082295.1	0.117071116383611
S__3300020389_47	S__GCA_002082295.1	0.141940911799353
S__3300027685_31	S__GCA_002082295.1	0.120683803334171
S__3300027752_17	S__GCA_002082295.1	0.111657713247901
S__3300027779_22	S__GCA_002082295.1	0.142041131742139
S__3300027801_21	S__GCA_002082295.1	0.141452850726865
S__3300027838_66	S__GCA_002082295.1	0.14381237658677
S__3300027838_7	S__GCA_002082295.1	0.151684668487131
S__3300027844_72	S__GCA_002082295.1	0.126941972955154
S__3300027847_13	S__GCA_002082295.1	0.156562820834848
S__GCA_000213395.2	S__GCA_002082295.1	0.152166692882805
S__3300025673_9	S__GCA_002167845.2	0.184367746808732
S__3300027906_4	S__GCA_002167845.2	0.140279817131745
S__3300027838_7	S__GCA_002168195.1	0.110402581262394
S__3300027847_13	S__GCA_002168195.1	0.110540291306565
S__3300020469_71	S__GCA_002295285.1	0.119308920417026
S__3300025890_25	S__GCA_002311835.1	0.115127706229086
S__3300027839_78	S__GCA_002311835.1	0.182083676980306
S__3300027844_92	S__GCA_002311835.1	0.218975169358434
S__3300027847_31	S__GCA_002311835.1	0.120278857971643
S__3300027847_53	S__GCA_002311835.1	0.11560985751252
S__3300001683_4	S__GCA_002313235.1	0.120371344674091
S__3300020389_47	S__GCA_002313235.1	0.12405423799515
S__3300027801_21	S__GCA_002313235.1	0.11788579752647
S__3300027838_66	S__GCA_002313235.1	0.124774630519277
S__3300027838_7	S__GCA_002313235.1	0.150972606093752
S__3300027844_72	S__GCA_002313235.1	0.121933334350627
S__3300027847_13	S__GCA_002313235.1	0.15406328809665
S__GCA_000213395.2	S__GCA_002313235.1	0.132229859182257
S__3300020389_47	S__GCA_002313265.1	0.131492256057934
S__3300027685_36	S__GCA_002313265.1	0.111273210270737
S__3300027838_66	S__GCA_002313265.1	0.114093677400532
S__3300027838_7	S__GCA_002313265.1	0.13128307694991
S__3300027844_72	S__GCA_002313265.1	0.116956861636708
S__3300027847_13	S__GCA_002313265.1	0.133948548056292
S__GCA_000213395.2	S__GCA_002313265.1	0.113130525905874
S__3300027838_7	S__GCA_002317795.1	0.12052359528666
S__3300027847_13	S__GCA_002317795.1	0.122567086726246
S__3300025890_25	S__GCA_002341135.1	0.114014285619008
S__3300027685_19	S__GCA_002341135.1	0.114395619991502
S__3300027685_28	S__GCA_002341135.1	0.115938592503832
S__3300027839_78	S__GCA_002341135.1	0.176712767801438
S__3300027844_92	S__GCA_002341135.1	0.236540931315136
S__3300027847_31	S__GCA_002341135.1	0.148936477360994
S__3300027847_53	S__GCA_002341135.1	0.113941028568214
S__GCA_002311835.1	S__GCA_002341135.1	0.134336045502222
S__3300001683_4	S__GCA_002390675.1	0.114344051164778
S__3300020389_17	S__GCA_002390675.1	0.10968564585894
S__3300020389_47	S__GCA_002390675.1	0.147363744491318
S__3300027685_31	S__GCA_002390675.1	0.116201131318011
S__3300027801_21	S__GCA_002390675.1	0.123472500172008
S__3300027838_66	S__GCA_002390675.1	0.134296273192184
S__3300027838_7	S__GCA_002390675.1	0.150255202235065
S__3300027844_72	S__GCA_002390675.1	0.127458308521377
S__3300027847_13	S__GCA_002390675.1	0.157145153362465
S__GCA_000213395.2	S__GCA_002390675.1	0.141810701190078
S__3300001683_28	S__GCA_002401955.1	0.124025617556147
S__3300001683_4	S__GCA_002401955.1	0.151104792207706
S__3300020389_17	S__GCA_002401955.1	0.144218731702093
S__3300020389_47	S__GCA_002401955.1	0.161707032761429
S__3300026108_2	S__GCA_002401955.1	0.109904741437929
S__3300027685_31	S__GCA_002401955.1	0.129964674544323
S__3300027779_22	S__GCA_002401955.1	0.130780306611858
S__3300027780_12	S__GCA_002401955.1	0.124316990935282
S__3300027801_21	S__GCA_002401955.1	0.165423385247957
S__3300027827_16	S__GCA_002401955.1	0.131202018346314
S__3300027838_66	S__GCA_002401955.1	0.160923861045014
S__3300027838_7	S__GCA_002401955.1	0.185759874496174
S__3300027844_72	S__GCA_002401955.1	0.153896398714591
S__3300027844_79	S__GCA_002401955.1	0.122209741297676
S__3300027847_13	S__GCA_002401955.1	0.189597474574513
S__3300027849_41	S__GCA_002401955.1	0.108985323273458
S__GCA_000213395.2	S__GCA_002401955.1	0.175007544065053
S__3300001683_28	S__GCA_002499015.1	0.139450820317264
S__3300001683_4	S__GCA_002499015.1	0.134371334072329
S__3300020389_17	S__GCA_002499015.1	0.131289154312743
S__3300020389_47	S__GCA_002499015.1	0.147566772207357
S__3300027668_18	S__GCA_002499015.1	0.111875937954557
S__3300027685_31	S__GCA_002499015.1	0.120553924533729
S__3300027752_17	S__GCA_002499015.1	0.10933103640366
S__3300027779_22	S__GCA_002499015.1	0.152660855716243
S__3300027780_12	S__GCA_002499015.1	0.124143608462257
S__3300027801_21	S__GCA_002499015.1	0.165482617737385
S__3300027801_7	S__GCA_002499015.1	0.1097126044882
S__3300027827_16	S__GCA_002499015.1	0.115915598938952
S__3300027838_66	S__GCA_002499015.1	0.161091259816798
S__3300027838_7	S__GCA_002499015.1	0.167490532293589
S__3300027844_72	S__GCA_002499015.1	0.140525938326902
S__3300027844_79	S__GCA_002499015.1	0.131288297225879
S__3300027847_13	S__GCA_002499015.1	0.178817554857599
S__3300027849_41	S__GCA_002499015.1	0.114280951533646
S__GCA_000213395.2	S__GCA_002499015.1	0.160529705693027
S__3300020389_47	S__GCA_002505495.1	0.126800327849376
S__3300027779_27	S__GCA_002505495.1	0.126502788305868
S__3300027838_66	S__GCA_002505495.1	0.120600004751881
S__3300027838_7	S__GCA_002505495.1	0.114185352185076
S__3300027847_13	S__GCA_002505495.1	0.124886130809787
S__3300027849_41	S__GCA_002505495.1	0.108563851570078
S__3300020469_71	S__GCA_002691505.1	0.132283018073607
S__GCA_002295285.1	S__GCA_002691505.1	0.200125170999035
S__3300027838_7	S__GCA_002700285.1	0.118143458474857
S__3300027847_13	S__GCA_002700285.1	0.119207006673579
S__3300027839_78	S__GCA_002705605.1	0.145321502538394
S__3300027844_92	S__GCA_002705605.1	0.208834534959303
S__GCA_002341135.1	S__GCA_002705605.1	0.134312837528955
S__3300001683_28	S__GCA_002712885.1	0.112100282581503
S__3300001683_4	S__GCA_002712885.1	0.149097167801404
S__3300020389_17	S__GCA_002712885.1	0.127461928243492
S__3300020389_47	S__GCA_002712885.1	0.148105247660305
S__3300027685_31	S__GCA_002712885.1	0.117862160488492
S__3300027801_21	S__GCA_002712885.1	0.140134306713373
S__3300027838_66	S__GCA_002712885.1	0.148003200033163
S__3300027838_7	S__GCA_002712885.1	0.172556789893866
S__3300027844_72	S__GCA_002712885.1	0.137846002534114
S__3300027847_13	S__GCA_002712885.1	0.182343404217856
S__GCA_000213395.2	S__GCA_002712885.1	0.153259967094271
S__3300025673_14	S__GCA_002719675.1	0.147018740403434
S__3300025890_25	S__GCA_002719675.1	0.127986520275556
S__3300027839_78	S__GCA_002719675.1	0.152071174820884
S__3300027844_92	S__GCA_002719675.1	0.209483588854745
S__GCA_002311835.1	S__GCA_002719675.1	0.110117477548353
S__GCA_002341135.1	S__GCA_002719675.1	0.114178611391138
S__3300027706_22	S__GCA_002781745.1	0.121406842843757
S__3300000179_4	S__GCA_002862985.1	0.132048358303318
S__3300001683_28	S__GCA_002862985.1	0.178009863090181
S__3300001683_31	S__GCA_002862985.1	0.129582936488399
S__3300001683_4	S__GCA_002862985.1	0.183859346737609
S__3300020187_18	S__GCA_002862985.1	0.138053729191559
S__3300020263_16	S__GCA_002862985.1	0.142063076511353
S__3300020303_5	S__GCA_002862985.1	0.114857976006742
S__3300020389_17	S__GCA_002862985.1	0.192566233831912
S__3300020389_47	S__GCA_002862985.1	0.176827605606519
S__3300024516_18	S__GCA_002862985.1	0.147965971960269
S__3300024516_26	S__GCA_002862985.1	0.152565495617041
S__3300024516_38	S__GCA_002862985.1	0.115169738945573
S__3300025276_12	S__GCA_002862985.1	0.116566378747822
S__3300025690_38	S__GCA_002862985.1	0.12560151432609
S__3300025892_34	S__GCA_002862985.1	0.130889049561681
S__3300025894_53	S__GCA_002862985.1	0.142312348097157
S__3300026080_15	S__GCA_002862985.1	0.114098274604901
S__3300026108_2	S__GCA_002862985.1	0.155271326974968
S__3300026108_4	S__GCA_002862985.1	0.111901090540958
S__3300026119_8	S__GCA_002862985.1	0.140413205850754
S__3300026253_8	S__GCA_002862985.1	0.148864637563116
S__3300026264_29	S__GCA_002862985.1	0.130634520078989
S__3300026264_34	S__GCA_002862985.1	0.111497440025726
S__3300026267_11	S__GCA_002862985.1	0.137465412875343
S__3300027668_18	S__GCA_002862985.1	0.163355523162112
S__3300027685_16	S__GCA_002862985.1	0.130350255910782
S__3300027685_31	S__GCA_002862985.1	0.154874458276483
S__3300027685_36	S__GCA_002862985.1	0.14753811345163
S__3300027700_13	S__GCA_002862985.1	0.115574784248807
S__3300027752_17	S__GCA_002862985.1	0.151256234125258
S__3300027771_26	S__GCA_002862985.1	0.180792090253359
S__3300027779_22	S__GCA_002862985.1	0.154921932190673
S__3300027779_27	S__GCA_002862985.1	0.117258171048791
S__3300027780_12	S__GCA_002862985.1	0.180673560277054
S__3300027788_10	S__GCA_002862985.1	0.137277852893428
S__3300027791_27	S__GCA_002862985.1	0.127110976278849
S__3300027801_21	S__GCA_002862985.1	0.199411334505955
S__3300027801_7	S__GCA_002862985.1	0.148799470047375
S__3300027810_12	S__GCA_002862985.1	0.127485956777953
S__3300027827_16	S__GCA_002862985.1	0.191668106663479
S__3300027838_66	S__GCA_002862985.1	0.182223404626909
S__3300027838_7	S__GCA_002862985.1	0.207401441817651
S__3300027844_42	S__GCA_002862985.1	0.123706718364232
S__3300027844_72	S__GCA_002862985.1	0.175362923076615
S__3300027844_79	S__GCA_002862985.1	0.185066716966167
S__3300027847_13	S__GCA_002862985.1	0.214553662546888
S__3300027847_4	S__GCA_002862985.1	0.120340176357535
S__3300027847_80	S__GCA_002862985.1	0.13954978229398
S__3300027849_41	S__GCA_002862985.1	0.142063128997674
S__3300027883_17	S__GCA_002862985.1	0.110452367939599
S__3300027997_10	S__GCA_002862985.1	0.162967903577009
S__GCA_000213395.2	S__GCA_002862985.1	0.189746824882838
S__GCA_000383355.1	S__GCA_002862985.1	0.146562812158629
S__GCA_000402075.1	S__GCA_002862985.1	0.110004309651861
S__GCA_001437625.1	S__GCA_002862985.1	0.122261412678675
S__GCA_001542995.1	S__GCA_002862985.1	0.124135670571985
S__GCA_001543015.1	S__GCA_002862985.1	0.116659686693536
