sample	core	age_kyr	d18O	sst	PC1	PC2	PC3	state	label
LV3003047139	ST8	58.6141266666667	4.4531524	8.62798528680874	0.17258575145403	-0.369206717858481	-0.621911284961846	4	IG-A
LV3003047150	ST8	59.5217933333333	4.51870486666667	8.44254713374637	-0.564406831033361	-0.399943503015098	-0.920754074403068	4	IG-A
LV3003047149	ST8	60.4317	4.561147	7.85555370343168	0.305246876347866	-0.251508427875477	-0.532848131763621	4	IG-A
LV3003047148	ST8	61.3767	4.543903	7.88451611411687	-0.0155823921178595	-0.233589412568261	-0.687217933221094	4	IG-A
LV3003047147	ST8	62.3217	4.577481	7.91347852480206	-0.153164704170882	-0.311457753257152	-0.80648200536215	4	IG-A
LV3003047146	ST8	63.2667	4.484661	7.94244093548725	-0.7584153890924	-0.372432266427689	-0.874350791221864	4	IG-A
LV3003047126	ST8	64.210824	4.38529888	7.97137649847746	0.172317562582085	-0.211252164251019	-0.57441414026547	4	IG-A
LV7001898064	ST13	6.808	3.36232	6.18967560972194	-0.187796930989328	-0.796460049365127	-0.748368739833361	4	IG-A
LV3003061533	ST13	7.912	3.4156	6.23449698261132	0.669865157394757	-0.615064316969102	-0.622393026887221	4	IG-A
LV3003061506	ST13	11.95	3.904	6.73798109507347	0.806840324023762	-0.498323922819662	-0.665804013430924	4	IG-A
LV3003061559	ST13	21.069	4.90793	7.53156383007576	-0.38752434143679	-0.138298506100676	-0.68227399296082	4	IG-A
LV3003061545	ST13	23.172	4.8514	7.63783856522009	-0.473784686695784	-0.950572383538982	-0.776730625079071	4	IG-A
LV3003061531	ST13	28.445	4.7411	7.98634449117112	-0.765089673774861	-0.00763062829629597	-0.50672221962884	4	IG-A
LV3003061505	ST13	32.81	4.5838	8.67840531139984	0.211757870873149	-0.612011637827631	-0.967211937988536	4	IG-A
LV3003061488	ST13	35.041	4.53631	9.03212528618341	-0.552522039508057	-0.314537104841212	-0.709933253881245	4	IG-A
LV3003061476	ST13	37.16	4.452	9.19719729556924	-0.172127728354946	0.313307880417971	-0.63187140324538	4	IG-A
LV3003061571	ST13	40.457	4.53172	8.70107494147892	0.476750712169993	-0.541687297776178	-0.91562279189396	4	IG-A
LV3003061558	ST13	42.626	4.47496	8.37469053564879	-0.166382244523423	-0.0657031195425741	-0.785794372066856	4	IG-A
LV3003061544	ST13	45.122	4.33366	8.48981108255027	-0.0232910527107594	-0.0338807120138808	-0.732978290246391	4	IG-A
LV3003061530	ST13	47.046	4.38322	8.66837868071839	0.699799607895217	-0.220025190344942	-0.561283571929711	4	IG-A
